Splice ID	Case	Type	Tumor_PSI	Mean_PSI	Sample	Histology
COX4I1:85804937-85805864_85804936-85805104_85805732-85805864	RI	Inclusion	0.21	0.0526260162601626	BS_AZQM1JJH	H3.1 K28
STK16:219245896-219246876_219245895-219246085_219246656-219246876	RI	Inclusion	0.42700000000000005	0.188990990990991	BS_AZQM1JJH	H3.1 K28
H2AZ1:99948088-99948940_99948087-99948523_99948810-99948940	RI	Inclusion	0.054000000000000006	0.0162872340425532	BS_AZQM1JJH	H3.1 K28
CCDC28B:32204598-32205387_32204597-32204620_32205193-32205387	RI	Inclusion	0.33299999999999996	0.0867777777777778	BS_AZQM1JJH	H3.1 K28
EIF5A:7311350-7311651_7311349-7311481_7311577-7311651	RI	Inclusion	0.127	0.0294018691588785	BS_AZQM1JJH	H3.1 K28
NEURL4:7318065-7318356_7318064-7318172_7318268-7318356	RI	Inclusion	0.44799999999999995	0.224681818181818	BS_AZQM1JJH	H3.1 K28
SAT2:7627143-7627414_7627142-7627226_7627362-7627414	RI	Inclusion	0.462	0.122916666666667	BS_AZQM1JJH	H3.1 K28
SAT2:7627363-7627802_7627362-7627414_7627552-7627802	RI	Inclusion	0.42200000000000004	0.132991803278689	BS_AZQM1JJH	H3.1 K28
SAT2:7627363-7627805_7627362-7627414_7627569-7627805	RI	Inclusion	0.773	0.377885245901639	BS_AZQM1JJH	H3.1 K28
SNHG29:16441074-16441502_16441073-16441130_16441367-16441502	RI	Inclusion	0.207	0.0382950819672131	BS_AZQM1JJH	H3.1 K28
FLII:18245354-18245660_18245353-18245419_18245554-18245660	RI	Inclusion	0.23800000000000002	0.0462087912087912	BS_AZQM1JJH	H3.1 K28
FLII:18245555-18246062_18245554-18245660_18245743-18246062	RI	Inclusion	0.307	0.0892407407407407	BS_AZQM1JJH	H3.1 K28
DDX5:64502162-64502549_64502161-64502223_64502438-64502549	RI	Inclusion	0.177	0.0562032520325203	BS_AZQM1JJH	H3.1 K28
ANKRD13B:29607742-29608110_29607741-29607877_29607985-29608110	RI	Inclusion	0.415	0.170268817204301	BS_AZQM1JJH	H3.1 K28
STARD3:39657973-39658522_39657972-39658026_39658404-39658522	RI	Inclusion	0.321	0.127377192982456	BS_AZQM1JJH	H3.1 K28
RUNDC3A:44316385-44316725_44316384-44316522_44316618-44316725	RI	Inclusion	0.239	0.0877872340425532	BS_AZQM1JJH	H3.1 K28
ELMOD3:85390138-85391748_85390137-85390265_85390759-85391748	RI	Inclusion	0.7240000000000001	0.256853211009174	BS_AZQM1JJH	H3.1 K28
CDK5RAP3:47975514-47976013_47975513-47975653_47975868-47976013	RI	Inclusion	0.635	0.310516666666667	BS_AZQM1JJH	H3.1 K28
SLC35B1:49705124-49706309_49705123-49705281_49705865-49706309	RI	Inclusion	0.23399999999999999	0.056632183908046	BS_AZQM1JJH	H3.1 K28
SLC35B1:49705866-49706309_49705865-49705896_49706203-49706309	RI	Inclusion	0.249	0.0695405405405405	BS_AZQM1JJH	H3.1 K28
DDX39A:14409303-14409645_14409302-14409447_14409535-14409645	RI	Inclusion	0.375	0.140220338983051	BS_AZQM1JJH	H3.1 K28
DDX39A:14409742-14410334_14409741-14409873_14410215-14410334	RI	Inclusion	0.405	0.184661157024793	BS_AZQM1JJH	H3.1 K28
ACTG1:81510927-81511626_81510926-81511108_81511187-81511626	RI	Inclusion	0.06	0.0179504132231405	BS_AZQM1JJH	H3.1 K28
ACTG1:81511188-81512142_81511187-81511626_81511902-81512142	RI	Inclusion	0.086	0.0169268292682927	BS_AZQM1JJH	H3.1 K28
SNHG1:62853801-62854551_62853800-62854064_62854518-62854551	RI	Inclusion	0.68	0.222518518518518	BS_AZQM1JJH	H3.1 K28
SNHG1:62855133-62855885_62855132-62855216_62855423-62855885	RI	Inclusion	0.857	0.285888888888889	BS_AZQM1JJH	H3.1 K28
MPPE1:11886499-11886778_11886498-11886621_11886712-11886778	RI	Inclusion	0.746	0.312531914893617	BS_AZQM1JJH	H3.1 K28
RIOK3:23477006-23477268_23477005-23477086_23477178-23477268	RI	Inclusion	0.316	0.117365384615385	BS_AZQM1JJH	H3.1 K28
CYB5R1:202965887-202966600_202965886-202965993_202966527-202966600	RI	Inclusion	0.207	0.0720891089108911	BS_AZQM1JJH	H3.1 K28
MKRN1:140455095-140455900_140455094-140455233_140455789-140455900	RI	Inclusion	0.419	0.0905050505050505	BS_AZQM1JJH	H3.1 K28
CDK18:205529521-205530349_205529520-205529563_205530258-205530349	RI	Inclusion	0.532	0.152111111111111	BS_AZQM1JJH	H3.1 K28
NARS1:57602355-57602943_57602354-57602486_57602811-57602943	RI	Inclusion	0.125	0.0408256880733945	BS_AZQM1JJH	H3.1 K28
CYB5A:74255741-74260944_74255740-74255775_74260914-74260944	RI	Inclusion	0.177	0.0623783783783784	BS_AZQM1JJH	H3.1 K28
CIRBP:1271981-1273172_1271980-1272051_1272426-1273172	RI	Inclusion	0.68	0.209758333333333	BS_AZQM1JJH	H3.1 K28
PWWP3A:1357009-1358464_1357008-1357094_1358393-1358464	RI	Inclusion	0.466	0.201724137931034	BS_AZQM1JJH	H3.1 K28
NDUFS7:1388525-1388938_1388524-1388593_1388832-1388938	RI	Inclusion	0.136	0.0358	BS_AZQM1JJH	H3.1 K28
NDUFS7:1390871-1391165_1390870-1391050_1391118-1391165	RI	Inclusion	0.11599999999999999	0.034970297029703	BS_AZQM1JJH	H3.1 K28
TAFAZZIN:154413207-154413567_154413206-154413252_154413481-154413567	RI	Inclusion	0.607	0.325990654205607	BS_AZQM1JJH	H3.1 K28
NACA:56712440-56712908_56712439-56712552_56712785-56712908	RI	Inclusion	0.14	0.0289741379310345	BS_AZQM1JJH	H3.1 K28
ILF3:10683917-10685765_10683916-10683970_10684415-10685765	RI	Inclusion	0.429	0.0977980769230769	BS_AZQM1JJH	H3.1 K28
QTRT1:10701950-10702254_10701949-10702018_10702115-10702254	RI	Inclusion	0.259	0.109640776699029	BS_AZQM1JJH	H3.1 K28
QTRT1:10712161-10712628_10712160-10712299_10712552-10712628	RI	Inclusion	0.8440000000000001	0.447239669421488	BS_AZQM1JJH	H3.1 K28
TRMT1:13105267-13105606_13105266-13105396_13105486-13105606	RI	Inclusion	0.581	0.25372972972973	BS_AZQM1JJH	H3.1 K28
TRMT1:13115997-13116431_13115996-13116052_13116145-13116431	RI	Inclusion	0.20800000000000002	0.0785416666666667	BS_AZQM1JJH	H3.1 K28
STX10:13144062-13144671_13144061-13144486_13144576-13144671	RI	Inclusion	0.366	0.143627118644068	BS_AZQM1JJH	H3.1 K28
CC2D1A:13926978-13928030_13926977-13927265_13927892-13928030	RI	Inclusion	0.387	0.128320754716981	BS_AZQM1JJH	H3.1 K28
MAU2:19344849-19345369_19344848-19344926_19345303-19345369	RI	Inclusion	0.61	0.187957446808511	BS_AZQM1JJH	H3.1 K28
RBMX:136879017-136879453_136879016-136879123_136879318-136879453	RI	Inclusion	0.2	0.0449074074074074	BS_AZQM1JJH	H3.1 K28
MED12:71128598-71129215_71128597-71128718_71129113-71129215	RI	Inclusion	0.369	0.125487804878049	BS_AZQM1JJH	H3.1 K28
MED12:71129114-71129429_71129113-71129215_71129315-71129429	RI	Inclusion	0.562	0.165528089887641	BS_AZQM1JJH	H3.1 K28
MED12:71129680-71130214_71129679-71129855_71130034-71130214	RI	Inclusion	0.653	0.247590163934426	BS_AZQM1JJH	H3.1 K28
GDPD2:70429493-70430063_70429492-70429714_70429914-70430063	RI	Inclusion	0.626	0.279030303030303	BS_AZQM1JJH	H3.1 K28
PHF8:53984914-53985949_53984913-53985227_53985815-53985949	RI	Inclusion	0.773	0.252520408163265	BS_AZQM1JJH	H3.1 K28
DDX3X:41337408-41339083_41337407-41337465_41339035-41339083	RI	Inclusion	0.165	0.05303125	BS_AZQM1JJH	H3.1 K28
DDX3X:41342495-41342836_41342494-41342653_41342736-41342836	RI	Inclusion	0.165	0.0479263157894737	BS_AZQM1JJH	H3.1 K28
DDX3X:41343216-41344128_41343215-41343351_41343736-41344128	RI	Inclusion	0.17300000000000001	0.04975	BS_AZQM1JJH	H3.1 K28
DDX3X:41345180-41345548_41345179-41345324_41345403-41345548	RI	Inclusion	0.10099999999999999	0.0274146341463415	BS_AZQM1JJH	H3.1 K28
DDX3X:41346229-41346622_41346228-41346410_41346504-41346622	RI	Inclusion	0.069	0.0223384615384615	BS_AZQM1JJH	H3.1 K28
DDX3X:41346859-41347451_41346858-41347012_41347311-41347451	RI	Inclusion	0.18899999999999997	0.0520714285714286	BS_AZQM1JJH	H3.1 K28
DDX3X:41346859-41347451_41346858-41347012_41347314-41347451	RI	Inclusion	0.327	0.105091954022989	BS_AZQM1JJH	H3.1 K28
RBBP7:16845828-16849301_16845827-16845938_16849243-16849301	RI	Inclusion	0.073	0.0209868421052632	BS_AZQM1JJH	H3.1 K28
OFD1:13767127-13768224_13767126-13767284_13768053-13768224	RI	Inclusion	0.306	0.115132352941176	BS_AZQM1JJH	H3.1 K28
ADSL:40349832-40353117_40349831-40350035_40353072-40353117	RI	Inclusion	0.295	0.0794794520547945	BS_AZQM1JJH	H3.1 K28
ADSL:40361273-40363071_40361272-40361342_40361487-40363071	RI	Inclusion	0.14800000000000002	0.05165	BS_AZQM1JJH	H3.1 K28
TTC3:37087833-37088346_37087832-37087875_37088195-37088346	RI	Inclusion	0.201	0.0872125000000001	BS_AZQM1JJH	H3.1 K28
SNRPB:2465708-2467758_2465707-2465819_2467606-2467758	RI	Inclusion	0.182	0.0341011235955056	BS_AZQM1JJH	H3.1 K28
PNKP:49861449-49861881_49861448-49861510_49861607-49861881	RI	Inclusion	0.494	0.159563218390805	BS_AZQM1JJH	H3.1 K28
NOSIP:49556317-49556993_49556316-49556425_49556548-49556993	RI	Inclusion	0.106	0.0355056179775281	BS_AZQM1JJH	H3.1 K28
CARD8:48232453-48234543_48232452-48232493_48234402-48234543	RI	Inclusion	0.7240000000000001	0.322194174757281	BS_AZQM1JJH	H3.1 K28
CALM3:46605827-46608340_46605826-46605857_46608196-46608340	RI	Inclusion	0.05	0.0136930693069307	BS_AZQM1JJH	H3.1 K28
HAUS5:35613868-35614059_35613867-35613900_35614034-35614059	RI	Inclusion	0.495	0.167839285714286	BS_AZQM1JJH	H3.1 K28
MMS19:97461496-97461896_97461495-97461622_97461827-97461896	RI	Inclusion	0.349	0.11880412371134	BS_AZQM1JJH	H3.1 K28
PNPT1:55680712-55680918_55680711-55680759_55680854-55680918	RI	Inclusion	0.35	0.1257	BS_AZQM1JJH	H3.1 K28
KMT2C:152202934-152205225_152202933-152203064_152205105-152205225	RI	Inclusion	0.102	0.0381290322580645	BS_AZQM1JJH	H3.1 K28
PODXL:131508951-131509585_131508950-131509028_131509364-131509585	RI	Inclusion	0.294	0.104867924528302	BS_AZQM1JJH	H3.1 K28
STAB1:52521596-52521951_52521595-52521700_52521843-52521951	RI	Inclusion	0.24100000000000002	0.0843098591549296	BS_AZQM1JJH	H3.1 K28
PKD2:88065374-88065879_88065373-88065495_88065761-88065879	RI	Inclusion	0.14400000000000002	0.0576029411764706	BS_AZQM1JJH	H3.1 K28
RPS20:56073695-56074159_56073694-56073768_56074059-56074159	RI	Inclusion	0.152	0.0283366336633663	BS_AZQM1JJH	H3.1 K28
PA2G4:56106990-56107256_56106989-56107095_56107186-56107256	RI	Inclusion	0.1	0.0297142857142857	BS_AZQM1JJH	H3.1 K28
PSMA2:42917778-42921931_42917777-42917835_42921857-42921931	RI	Inclusion	0.207	0.0381166666666667	BS_AZQM1JJH	H3.1 K28
PSMA2:42921858-42923406_42921857-42921931_42923324-42923406	RI	Inclusion	0.146	0.0369411764705882	BS_AZQM1JJH	H3.1 K28
SCN2A:165380592-165381197_165380591-165380729_165381092-165381197	RI	Inclusion	0.141	0.0803333333333333	BS_AZQM1JJH	H3.1 K28
XPO1:61496879-61498913_61496878-61497007_61498672-61498913	RI	Inclusion	0.113	0.040828947368421	BS_AZQM1JJH	H3.1 K28
LTA4H:96009094-96013258_96009093-96009148_96013187-96013258	RI	Inclusion	0.129	0.0454545454545455	BS_AZQM1JJH	H3.1 K28
MORF4L1:78890989-78891572_78890988-78891014_78891483-78891572	RI	Inclusion	0.08800000000000001	0.0235632183908046	BS_AZQM1JJH	H3.1 K28
ATG4B:241651010-241651335_241651009-241651111_241651263-241651335	RI	Inclusion	0.45	0.1102375	BS_AZQM1JJH	H3.1 K28
PSME1:24138049-24138263_24138048-24138117_24138195-24138263	RI	Inclusion	0.264	0.0520222222222222	BS_AZQM1JJH	H3.1 K28
CTSL:87728027-87728809_87728026-87728396_87728584-87728809	RI	Inclusion	0.045	0.0163396226415094	BS_AZQM1JJH	H3.1 K28
TSNAXIP1:67827473-67828064_67827472-67827579_67827752-67828064	RI	Inclusion	0.528	0.25009756097561	BS_AZQM1JJH	H3.1 K28
CFB:31950286-31950772_31950285-31950403_31950618-31950772	RI	Inclusion	0.522	0.157647058823529	BS_AZQM1JJH	H3.1 K28
ABHD16A:31688723-31689119_31688722-31688786_31689014-31689119	RI	Inclusion	0.409	0.0866551724137931	BS_AZQM1JJH	H3.1 K28
NCAPD2:6514265-6514587_6514264-6514392_6514463-6514587	RI	Inclusion	0.201	0.0708363636363637	BS_AZQM1JJH	H3.1 K28
PSMC3IP:42573478-42574210_42573477-42573623_42574098-42574210	RI	Inclusion	0.304	0.133152777777778	BS_AZQM1JJH	H3.1 K28
DDX41:177515929-177516193_177515928-177515989_177516118-177516193	RI	Inclusion	0.302	0.101705882352941	BS_AZQM1JJH	H3.1 K28
RABGGTA:24268110-24268420_24268109-24268198_24268368-24268420	RI	Inclusion	0.556	0.220134831460674	BS_AZQM1JJH	H3.1 K28
POLM:44073783-44074530_44073782-44074025_44074130-44074530	RI	Inclusion	0.58	0.290535353535354	BS_AZQM1JJH	H3.1 K28
HNRNPA2B1:26190993-26193694_26190992-26192577_26193250-26193694	RI	Inclusion	0.273	0.08	BS_AZQM1JJH	H3.1 K28
HNRNPA2B1:26193251-26193694_26193250-26193373_26193574-26193694	RI	Inclusion	0.249	0.0511260504201681	BS_AZQM1JJH	H3.1 K28
HNRNPA2B1:26196557-26197017_26196556-26196658_26196806-26197017	RI	Inclusion	0.064	0.0200967741935484	BS_AZQM1JJH	H3.1 K28
MTUS1:17653425-17654666_17653424-17653498_17654560-17654666	RI	Inclusion	0.165	0.0632063492063492	BS_AZQM1JJH	H3.1 K28
G3BP1:151794159-151795575_151794158-151794249_151795478-151795575	RI	Inclusion	0.069	0.02312	BS_AZQM1JJH	H3.1 K28
LARS1:146130018-146131109_146130017-146130158_146131018-146131109	RI	Inclusion	0.168	0.0423333333333333	BS_AZQM1JJH	H3.1 K28
NONO:71290629-71291972_71290628-71290791_71291778-71291972	RI	Inclusion	0.083	0.0259157894736842	BS_AZQM1JJH	H3.1 K28
NONO:71296851-71298508_71296850-71297047_71297376-71298508	RI	Inclusion	0.068	0.0138333333333333	BS_AZQM1JJH	H3.1 K28
MED13L:115980750-115982603_115980749-115980938_115982383-115982603	RI	Inclusion	0.255	0.0984949494949495	BS_AZQM1JJH	H3.1 K28
CLEC12A:9978966-9979524_9978965-9979064_9979335-9979524	RI	Inclusion	0.527	0.243	BS_AZQM1JJH	H3.1 K28
DYNC1H1:102004518-102004950_102004517-102004683_102004761-102004950	RI	Inclusion	0.19899999999999998	0.0477611940298507	BS_AZQM1JJH	H3.1 K28
HARS1:140677655-140679127_140677654-140677753_140677907-140679127	RI	Inclusion	0.27899999999999997	0.0721844660194174	BS_AZQM1JJH	H3.1 K28
HSD17B4:119531266-119536550_119531265-119531404_119536422-119536550	RI	Inclusion	0.09699999999999999	0.0272236842105263	BS_AZQM1JJH	H3.1 K28
CDK4:57751207-57751736_57751206-57751342_57751499-57751736	RI	Inclusion	0.18100000000000002	0.0378172043010753	BS_AZQM1JJH	H3.1 K28
CYP4V2:186201157-186205302_186201156-186201342_186205199-186205302	RI	Inclusion	0.489	0.182943820224719	BS_AZQM1JJH	H3.1 K28
GPATCH4:156596081-156596478_156596080-156596131_156596386-156596478	RI	Inclusion	0.326	0.115634408602151	BS_AZQM1JJH	H3.1 K28
ARL8A:202135459-202135800_202135458-202135526_202135706-202135800	RI	Inclusion	0.102	0.0316454545454545	BS_AZQM1JJH	H3.1 K28
MFSD8:127920557-127921771_127920556-127920836_127921523-127921771	RI	Inclusion	0.37799999999999995	0.186384615384615	BS_AZQM1JJH	H3.1 K28
ANK2:113236987-113240583_113236986-113237172_113240484-113240583	RI	Inclusion	0.321	0.110810126582278	BS_AZQM1JJH	H3.1 K28
PNPO:47944616-47945612_47944615-47944715_47945558-47945612	RI	Inclusion	0.32799999999999996	0.111279569892473	BS_AZQM1JJH	H3.1 K28
SELENBP1:151369004-151369554_151369003-151369189_151369441-151369554	RI	Inclusion	0.344	0.138861111111111	BS_AZQM1JJH	H3.1 K28
SELENBP1:151369004-151369769_151369003-151369554_151369712-151369769	RI	Inclusion	0.405	0.126227272727273	BS_AZQM1JJH	H3.1 K28
FANK1:126009054-126009592_126009053-126009131_126009221-126009592	RI	Inclusion	0.8	0.392642857142857	BS_AZQM1JJH	H3.1 K28
IFT172:27476641-27477320_27476640-27476726_27477216-27477320	RI	Inclusion	0.29600000000000004	0.12583606557377	BS_AZQM1JJH	H3.1 K28
FTSJ1:48481426-48481715_48481425-48481528_48481631-48481715	RI	Inclusion	0.28	0.0964019607843137	BS_AZQM1JJH	H3.1 K28
GHITM:84141462-84142754_84141461-84141629_84142654-84142754	RI	Inclusion	0.057	0.0144625	BS_AZQM1JJH	H3.1 K28
CANX:179722804-179723779_179722803-179723019_179723659-179723779	RI	Inclusion	0.045	0.0100161290322581	BS_AZQM1JJH	H3.1 K28
MAEA:1336861-1338617_1336860-1336994_1338421-1338617	RI	Inclusion	0.21899999999999997	0.0577659574468085	BS_AZQM1JJH	H3.1 K28
ARAP3:141661684-141662255_141661683-141661789_141662042-141662255	RI	Inclusion	0.6920000000000001	0.276084210526316	BS_AZQM1JJH	H3.1 K28
DOCK8:368018-370300_368017-368135_370229-370300	RI	Inclusion	0.46399999999999997	0.157953846153846	BS_AZQM1JJH	H3.1 K28
AGPS:177440965-177442486_177440964-177441036_177442406-177442486	RI	Inclusion	0.275	0.0611296296296296	BS_AZQM1JJH	H3.1 K28
NDUFAF7:37241578-37242693_37241577-37241791_37242634-37242693	RI	Inclusion	0.591	0.298213483146067	BS_AZQM1JJH	H3.1 K28
FNDC4:27493930-27494466_27493929-27494134_27494350-27494466	RI	Inclusion	0.11599999999999999	0.0429902912621359	BS_AZQM1JJH	H3.1 K28
NECAP1:8090195-8091850_8090194-8090299_8091768-8091850	RI	Inclusion	0.374	0.113833333333333	BS_AZQM1JJH	H3.1 K28
TMED9:177593650-177594285_177593649-177593775_177594138-177594285	RI	Inclusion	0.040999999999999995	0.0118	BS_AZQM1JJH	H3.1 K28
CLPTM1L:1324763-1325816_1324762-1324813_1325750-1325816	RI	Inclusion	0.23399999999999999	0.0701744186046511	BS_AZQM1JJH	H3.1 K28
ATG3:112532510-112534337_112532509-112532780_112534268-112534337	RI	Inclusion	0.105	0.0444649122807017	BS_AZQM1JJH	H3.1 K28
PHF21A:45949402-45950257_45949401-45949481_45950205-45950257	RI	Inclusion	0.28300000000000003	0.0951911764705882	BS_AZQM1JJH	H3.1 K28
ELP1:108880052-108881765_108880051-108880165_108881704-108881765	RI	Inclusion	0.183	0.0630666666666666	BS_AZQM1JJH	H3.1 K28
ELP1:108930997-108934124_108930996-108931201_108933863-108934124	RI	Inclusion	0.33899999999999997	0.140626666666667	BS_AZQM1JJH	H3.1 K28
TTC31:74490244-74491184_74490243-74490473_74490655-74491184	RI	Inclusion	0.685	0.183112359550562	BS_AZQM1JJH	H3.1 K28
TTC31:74490656-74491184_74490655-74490739_74491127-74491184	RI	Inclusion	0.589	0.191090909090909	BS_AZQM1JJH	H3.1 K28
ABHD14A-ACY1:51986988-51987196_51986987-51987061_51987146-51987196	RI	Inclusion	0.49200000000000005	0.181876923076923	BS_AZQM1JJH	H3.1 K28
ABHD14A-ACY1:51985852-51987453_51985851-51987196_51987308-51987453	RI	Inclusion	0.452	0.162266666666667	BS_AZQM1JJH	H3.1 K28
ABHD14A-ACY1:51987556-51988603_51987555-51987624_51988523-51988603	RI	Inclusion	0.423	0.136589743589744	BS_AZQM1JJH	H3.1 K28
PORCN:48511892-48512507_48511891-48511935_48512325-48512507	RI	Inclusion	0.45299999999999996	0.157	BS_AZQM1JJH	H3.1 K28
PDHB:58431731-58431984_58431730-58431793_58431876-58431984	RI	Inclusion	0.126	0.0412622950819672	BS_AZQM1JJH	H3.1 K28
PDHB:58431877-58433684_58431876-58431984_58433630-58433684	RI	Inclusion	0.055999999999999994	0.021830985915493	BS_AZQM1JJH	H3.1 K28
ITGAL:30496097-30496566_30496096-30496294_30496435-30496566	RI	Inclusion	0.5479999999999999	0.228547169811321	BS_AZQM1JJH	H3.1 K28
SLC5A6:27202813-27203345_27202812-27202880_27203232-27203345	RI	Inclusion	0.457	0.138965517241379	BS_AZQM1JJH	H3.1 K28
ARHGAP45:1080255-1080547_1080254-1080379_1080463-1080547	RI	Inclusion	0.138	0.0670555555555555	BS_AZQM1JJH	H3.1 K28
AP3D1:2112860-2113413_2112859-2112967_2113335-2113413	RI	Inclusion	0.6409999999999999	0.249224719101124	BS_AZQM1JJH	H3.1 K28
CYBA:88646116-88646838_88646115-88646197_88646754-88646838	RI	Inclusion	0.149	0.0317848101265823	BS_AZQM1JJH	H3.1 K28
RIPK1:3083085-3085408_3083084-3083313_3085258-3085408	RI	Inclusion	0.6579999999999999	0.227068181818182	BS_AZQM1JJH	H3.1 K28
GAS5:173866177-173866567_173866176-173866206_173866527-173866567	RI	Inclusion	0.39	0.100078431372549	BS_AZQM1JJH	H3.1 K28
LYRM9:27878358-27880366_27878357-27879490_27880273-27880366	RI	Inclusion	0.6	0.206190476190476	BS_AZQM1JJH	H3.1 K28
TAMM41:11807833-11809682_11807832-11807895_11809516-11809682	RI	Inclusion	0.695	0.35072463768116	BS_AZQM1JJH	H3.1 K28
ABCD4:74296333-74298069_74296332-74296449_74297929-74298069	RI	Inclusion	0.594	0.18380412371134	BS_AZQM1JJH	H3.1 K28
ADAMTS1:26839875-26840562_26839874-26840061_26840275-26840562	RI	Inclusion	0.298	0.127087719298246	BS_AZQM1JJH	H3.1 K28
BAG6:31640645-31640938_31640644-31640704_31640791-31640938	RI	Inclusion	0.111	0.0299514563106796	BS_AZQM1JJH	H3.1 K28
HAX1:154275154-154275483_154275153-154275260_154275392-154275483	RI	Inclusion	0.1	0.0303469387755102	BS_AZQM1JJH	H3.1 K28
CREB3L4:153968930-153969455_153968929-153969176_153969333-153969455	RI	Inclusion	0.868	0.335397260273972	BS_AZQM1JJH	H3.1 K28
CAD:27233312-27233808_27233311-27233536_27233625-27233808	RI	Inclusion	0.371	0.140633333333333	BS_AZQM1JJH	H3.1 K28
C4B:32028068-32028532_32028067-32028277_32028456-32028532	RI	Inclusion	0.11599999999999999	0.0356271186440678	BS_AZQM1JJH	H3.1 K28
LRPPRC:43976143-43977052_43976142-43976229_43976993-43977052	RI	Inclusion	0.14800000000000002	0.0527666666666667	BS_AZQM1JJH	H3.1 K28
BSDC1:32394080-32394425_32394079-32394140_32394403-32394425	RI	Inclusion	0.353	0.0971060606060606	BS_AZQM1JJH	H3.1 K28
ESYT1:56131040-56131316_56131039-56131113_56131243-56131316	RI	Inclusion	0.297	0.109328947368421	BS_AZQM1JJH	H3.1 K28
GBP3:89013185-89014279_89013184-89013427_89014082-89014279	RI	Inclusion	0.213	0.05468	BS_AZQM1JJH	H3.1 K28
RIOK1:7402603-7402897_7402602-7402715_7402816-7402897	RI	Inclusion	0.192	0.0781525423728814	BS_AZQM1JJH	H3.1 K28
GDAP1:74361884-74363053_74361883-74361978_74362938-74363053	RI	Inclusion	0.353	0.146422222222222	BS_AZQM1JJH	H3.1 K28
DENND5A:9141940-9144278_9141939-9143485_9144096-9144278	RI	Inclusion	0.20800000000000002	0.0457934782608695	BS_AZQM1JJH	H3.1 K28
DENND5A:9144097-9145113_9144096-9144278_9144994-9145113	RI	Inclusion	0.08800000000000001	0.0279223300970874	BS_AZQM1JJH	H3.1 K28
SRSF4:29159374-29160517_29159373-29159486_29160374-29160517	RI	Inclusion	0.21	0.0636923076923077	BS_AZQM1JJH	H3.1 K28
MYBBP1A:4545026-4545345_4545025-4545175_4545258-4545345	RI	Inclusion	0.14	0.0582444444444445	BS_AZQM1JJH	H3.1 K28
MAGOHB:10607854-10609941_10607853-10607936_10609830-10609941	RI	Inclusion	0.305	0.0779729729729729	BS_AZQM1JJH	H3.1 K28
FIG4:109735150-109738453_109735149-109735298_109738324-109738453	RI	Inclusion	0.263	0.09814	BS_AZQM1JJH	H3.1 K28
NUP85:75234637-75235201_75234636-75234788_75235099-75235201	RI	Inclusion	0.345	0.134576576576577	BS_AZQM1JJH	H3.1 K28
MEN1:64807552-64808099_64807551-64807680_64807890-64808099	RI	Inclusion	0.484	0.120129411764706	BS_AZQM1JJH	H3.1 K28
AP1G2:23562504-23563638_23562503-23562593_23563379-23563638	RI	Inclusion	0.536	0.251860465116279	BS_AZQM1JJH	H3.1 K28
CPNE1:35632163-35632385_35632162-35632234_35632310-35632385	RI	Inclusion	0.258	0.0831157894736842	BS_AZQM1JJH	H3.1 K28
IFI16:159051679-159053724_159051678-159052098_159053532-159053724	RI	Inclusion	0.066	0.0209518072289157	BS_AZQM1JJH	H3.1 K28
ZFAND2B:219208256-219208486_219208255-219208348_219208425-219208486	RI	Inclusion	0.474	0.135918604651163	BS_AZQM1JJH	H3.1 K28
CCN1:85581365-85582284_85581364-85581578_85581927-85582284	RI	Inclusion	0.414	0.114030927835052	BS_AZQM1JJH	H3.1 K28
CRAT:129102400-129103066_129102399-129102565_129103012-129103066	RI	Inclusion	0.139	0.0499710144927536	BS_AZQM1JJH	H3.1 K28
DCTN1:74367971-74368880_74367970-74368131_74368727-74368880	RI	Inclusion	0.263	0.0502105263157895	BS_AZQM1JJH	H3.1 K28
DPP9:4684663-4685771_4684662-4684809_4685625-4685771	RI	Inclusion	0.415	0.131898734177215	BS_AZQM1JJH	H3.1 K28
ABCC10:43437934-43438795_43437933-43438013_43438623-43438795	RI	Inclusion	0.589	0.188837837837838	BS_AZQM1JJH	H3.1 K28
VDAC2:75219063-75219356_75219062-75219215_75219303-75219356	RI	Inclusion	0.057999999999999996	0.0131076923076923	BS_AZQM1JJH	H3.1 K28
ECI2:4117308-4119275_4117307-4117451_4119185-4119275	RI	Inclusion	0.139	0.0408426966292135	BS_AZQM1JJH	H3.1 K28
MRPL20:1405809-1407019_1405808-1405886_1406908-1407019	RI	Inclusion	0.126	0.0366862745098039	BS_AZQM1JJH	H3.1 K28
TMX2:57738664-57739039_57738663-57738770_57738973-57739039	RI	Inclusion	0.295	0.0649423076923077	BS_AZQM1JJH	H3.1 K28
LARP1B:128107139-128108901_128107138-128107313_128107882-128108901	RI	Inclusion	0.632	0.260552083333333	BS_AZQM1JJH	H3.1 K28
GTPBP2:43620490-43622167_43620489-43621790_43622002-43622167	RI	Inclusion	0.261	0.115209523809524	BS_AZQM1JJH	H3.1 K28
MFN2:11998770-11999095_11998769-11998878_11998987-11999095	RI	Inclusion	0.188	0.0666494845360825	BS_AZQM1JJH	H3.1 K28
TCOF1:150391544-150392176_150391543-150391657_150391956-150392176	RI	Inclusion	0.33299999999999996	0.140274193548387	BS_AZQM1JJH	H3.1 K28
SELENOS:101274592-101275361_101274591-101274681_101275254-101275361	RI	Inclusion	0.15	0.043051282051282	BS_AZQM1JJH	H3.1 K28
