splice_id	gene	histology
REX1BD:18589413-18589683_18588994-18589077_18590853-18590933	REX1BD	ATRT
LMAN2L:96733519-96733601_96711863-96712025_96734408-96734526	LMAN2L	ATRT
PSMB7:124405317-124405432_124384597-124384656_124412351-124412492	PSMB7	ATRT
SEPTIN10:109593051-109593119_109585719-109585838_109613797-109613835	SEPTIN10	ATRT
ELMOD3:85363097-85363166_85362185-85362260_85368685-85368754	ELMOD3	ATRT
UFD1:19475470-19475602_19471686-19471808_19479082-19479172	UFD1	ATRT
CAMK1:9765759-9765890_9763138-9763213_9767666-9767781	CAMK1	ATRT
VLDLR:2641377-2641499_2639858-2639981_2643159-2643531	VLDLR	ATRT
GAPVD1:125268936-125268984_125261809-125261959_125298889-125299106	GAPVD1	ATRT
TBC1D7:13325094-13325174_13320831-13321095_13326786-13326906	TBC1D7	ATRT
SEZ6L:26373451-26373483_26365371-26365566_26375577-26375689	SEZ6L	ATRT
COX16:70342658-70342729_70329173-70329236_70359518-70359683	COX16	ATRT
TTYH3:2647959-2648054_2647417-2647638_2649566-2649639	TTYH3	ATRT
SGCE:94587778-94588732_94585263-94585515_94598774-94598963	SGCE	ATRT
KMT2E:105038126-105038199_105014189-105014535_105040838-105041023	KMT2E	ATRT
TOP2B:25618418-25618509_25615430-25615586_25618653-25618849	TOP2B	ATRT
NLGN2:7412157-7412207_7407844-7408712_7414343-7414493	NLGN2	ATRT
ATP5F1C:7796121-7796155_7788174-7788263_7797046-7797178	ATP5F1C	ATRT
ATP5F1C:7806974-7807010_7802757-7802854_7807658-7807793	ATP5F1C	ATRT
CACNA1G:50609882-50609935_50607826-50608019_50615360-50615512	CACNA1G	ATRT
SORL1:121470007-121470123_121452313-121452616_121478117-121478243	SORL1	ATRT
ECHDC2:52906519-52906611_52905033-52905090_52907867-52907954	ECHDC2	ATRT
TRIM11:228400964-228401194_228397142-228397165_228402065-228402161	TRIM11	ATRT
PPFIA4:203049676-203049767_203048917-203048980_203051768-203051877	PPFIA4	ATRT
SRA1:140551982-140552184_140551060-140551169_140557146-140557272	SRA1	ATRT
COL18A1:45504416-45504556_45504010-45504054_45505133-45505278	COL18A1	ATRT
AIG1:143136835-143136990_143060853-143061066_143165081-143165183	AIG1	ATRT
TBCEL:121053551-121053732_121047527-121047667_121055051-121055308	TBCEL	ATRT
ZNF507:32347245-32347338_32345609-32345783_32352828-32354957	ZNF507	ATRT
RMST:97495931-97496056_97494694-97494881_97530654-97530859	RMST	ATRT
EIF4E2:232574263-232574341_232567077-232567214_232580903-232581332	EIF4E2	ATRT
MPZL1:167773236-167773368_167765582-167765749_167787819-167787844	MPZL1	ATRT
ASH1L:155562153-155562295_155521099-155521618_155562778-155562807	ASH1L	ATRT
DDR1:30885625-30885680_30883084-30883165_30888687-30888814	DDR1	ATRT
KIAA1586:57050774-57050854_57047312-57047396_57052685-57053046	KIAA1586	ATRT
FOXN3:89190384-89190449_89180700-89180806_89280949-89281014	FOXN3	ATRT
TTLL3:9816074-9816202_9813247-9813345_9817644-9817658	TTLL3	ATRT
TTYH1:54430550-54430605_54429306-54429379_54430812-54430905	TTYH1	ATRT
PARG:49935076-49935142_49933176-49934163_49941508-49941824	PARG	ATRT
TBL1XR1:177098466-177098541_177064919-177065022_177196339-177196353	TBL1XR1	ATRT
SGCE:94588689-94588732_94584979-94585515_94598774-94598963	SGCE	ATRT
SLC7A2:17502257-17502302_17497087-17497237_17543317-17543715	SLC7A2	ATRT
KIAA0895L:67181558-67181697_67180040-67180666_67183261-67183952	KIAA0895L	ATRT
CDK16:47222273-47222342_47218310-47218664_47223551-47223728	CDK16	ATRT
TADA2A:37442564-37442652_37440504-37440662_37444695-37444768	TADA2A	ATRT
SEZ6L:26373451-26373483_26365371-26365566_26375574-26375689	SEZ6L	ATRT
RGL2:33294688-33294762_33293794-33294066_33294976-33295045	RGL2	ATRT
TLN2:62722353-62722487_62719766-62719880_62724975-62725104	TLN2	ATRT
MFF:227342745-227342819_227340291-227340380_227347225-227347274	MFF	ATRT
NBR2:43131208-43131270_43125609-43125770_43138656-43138922	NBR2	ATRT
AMDHD2:2527573-2527615_2520983-2521123_2527772-2527836	AMDHD2	ATRT
YTHDF3:63175331-63175416_63169386-63169411_63186146-63186261	YTHDF3	ATRT
YTHDF3:63175337-63175416_63169386-63169411_63186146-63187745	YTHDF3	ATRT
AOPEP:94928425-94928531_94923985-94924175_94955176-94955279	AOPEP	ATRT
DERL1:123030605-123030716_123024985-123025050_123041969-123042122	DERL1	ATRT
MGA:41742546-41743172_41739905-41740203_41748636-41748927	MGA	ATRT
ABCD4:74299548-74299675_74297835-74298069_74302874-74302910	ABCD4	ATRT
NME4:398208-398385_396768-397079_398989-399123	NME4	ATRT
PIP4K2C:57599400-57599438_57599064-57599211_57600323-57600436	PIP4K2C	ATRT
FBRS:30661304-30661333_30660262-30660442_30662419-30662468	FBRS	ATRT
PNISR:99403829-99403882_99402539-99402710_99404602-99404702	PNISR	ATRT
MYO18A:29116444-29116455_29115663-29115840_29118044-29118189	MYO18A	ATRT
ZMYM5:19838700-19838985_19837464-19837821_19851354-19851448	ZMYM5	ATRT
FBRS:30661180-30661215_30660262-30660442_30662419-30662468	FBRS	ATRT
TAGLN3:112011763-112011865_112000771-112000946_112013409-112013881	TAGLN3	ATRT
VIT:36775002-36775067_36773790-36773847_36783339-36783402	VIT	ATRT
SMG5:156266541-156266678_156265780-156266380_156267469-156267678	SMG5	MB
SEPTIN2:241324216-241324241_241315860-241315982_241325992-241326051	SEPTIN2	MB
HIRA:19351358-19351446_19330697-19331556_19353355-19353519	HIRA	MB
PLD3:40365553-40365930_40348671-40348724_40366418-40366464	PLD3	MB
PLD3:40365553-40365930_40348689-40348768_40366418-40366464	PLD3	MB
PLD3:40365662-40365930_40348699-40348768_40366418-40366510	PLD3	MB
PLD3:40365718-40365930_40348506-40348724_40366418-40366464	PLD3	MB
PLD3:40365718-40365930_40348684-40348768_40366418-40366464	PLD3	MB
SMURF2:64606602-64606640_64598381-64598490_64661828-64661928	SMURF2	MB
ITPK1:93076595-93076619_93016675-93016801_93115068-93115184	ITPK1	MB
PTK2:140879471-140879637_140864311-140864399_140890542-140890603	PTK2	MB
DPH3:16264155-16264229_16257060-16260829_16264768-16264943	DPH3	MB
MFF:227347226-227347384_227340291-227340380_227352513-227352573	MFF	MB
CNOT4:135363854-135364066_135361794-135363186_135393917-135394415	CNOT4	MB
MPPE1:11906203-11906309_11896983-11897356_11908200-11908295	MPPE1	MB
FAAP20:2193998-2194133_2193638-2193910_2194687-2194741	FAAP20	MB
TCF3:1612207-1612433_1609289-1611849_1615284-1615485	TCF3	MB
ASAH1:18083981-18084286_18075540-18075587_18084675-18084802	ASAH1	MB
CENPBD1P1:58581245-58583172_58575437-58575588_58598966-58605223	CENPBD1P1	MB
IDH3B:2658638-2658837_2658394-2658522_2659524-2659585	IDH3B	MB
IDH3B:2658759-2658837_2658394-2658522_2659524-2659585	IDH3B	MB
EEF1AKNMT:171790452-171790616_171787734-171787930_171792016-171792235	EEF1AKNMT	MB
NDUFA8:122152245-122152408_122148111-122148277_122159626-122159779	NDUFA8	MB
RNASET2:166948566-166948625_166946681-166946739_166952487-166952548	RNASET2	MB
RNASET2:166948570-166948625_166946646-166946739_166952487-166952534	RNASET2	MB
MRPL22:154950821-154950938_154941094-154941265_154956370-154956436	MRPL22	MB
IFI44:78662704-78662878_78659311-78659483_78663764-78663897	IFI44	MB
ATP5PD:75042529-75042659_75042180-75042277_75046924-75046950	ATP5PD	MB
ST6GALNAC6:127897956-127898010_127896241-127896332_127899502-127899574	ST6GALNAC6	MB
HDAC7:47795906-47796016_47795586-47795767_47796206-47796298	HDAC7	MB
RFWD3:74664624-74664745_74660779-74661451_74666785-74666832	RFWD3	MB
ASL:66081803-66081997_66075833-66076093_66082367-66082451	ASL	MB
RPS6KC1:213176400-213176492_213167857-213167973_213230496-213230544	RPS6KC1	MB
ABHD14B:51971460-51971698_51969083-51970184_51973964-51974021	ABHD14B	MB
LINC00461:88672965-88673090_88671035-88671085_88684657-88684746	LINC00461	MB
MRPL43:100986687-100986975_100983754-100983817_100987089-100987196	MRPL43	MB
MRPL43:100986749-100986975_100983754-100983817_100987089-100987196	MRPL43	MB
TXNL4A:79977598-79977701_79970812-79973856_79988239-79988536	TXNL4A	MB
ZNF532:58865304-58865385_58864876-58864986_58865469-58865579	ZNF532	MB
PITPNC1:67687066-67687184_67675478-67675542_67692571-67693367	PITPNC1	MB
NF1:31252938-31253000_31248983-31249119_31258343-31258502	NF1	MB
CMC2:80980770-80980879_80975801-80976179_80997313-80997429	CMC2	MB
CKLF-CMTM1:66558190-66558348_66552678-66552793_66563121-66563217	CMTM1	MB
KIFC3:57759125-57759153_57758216-57758909_57759727-57759836	KIFC3	MB
SPAG9:50975863-50975901_50974770-50974947_50977107-50977221	SPAG9	MB
EBPL:49663057-49663195_49660673-49661208_49691253-49691438	EBPL	MB
ACOT9:23734341-23734367_23733171-23733217_23735918-23736016	ACOT9	MB
PCBP2:53464760-53464852_53462480-53462567_53467220-53467285	PCBP2	MB
PCBP2:53465932-53465973_53462480-53462567_53467220-53467293	PCBP2	MB
BCL9L:118909914-118910015_118908416-118908655_118918825-118918879	BCL9L	MB
TMEM126B:85631145-85631316_85628572-85628688_85631686-85631791	TMEM126B	MB
RPS3A:151104177-151104286_151102870-151103079_151104471-151104490	RPS3A	MB
RPS3A:151104185-151104286_151102870-151103079_151104471-151104637	RPS3A	MB
PPA2:105437950-105438036_105424195-105424322_105446382-105446502	PPA2	MB
MARK2:63908260-63908304_63904785-63905043_63908876-63909237	MARK2	MB
PLA2G12A:109718683-109718759_109717547-109717713_109729601-109730070	PLA2G12A	MB
PLA2G12A:109718689-109718759_109717547-109717713_109729601-109729974	PLA2G12A	MB
ARHGEF12:120429712-120429831_120429439-120429517_120431770-120431911	ARHGEF12	MB
ACADM:75728401-75728488_75724350-75724817_75732643-75732741	ACADM	MB
AHCYL1:110020731-110020851_110019547-110019626_110021673-110022045	AHCYL1	MB
ECHDC1:127316450-127316502_127314815-127314896_127327001-127327137	ECHDC1	MB
LMBR1:156688030-156688191_156677790-156684163_156724111-156724178	LMBR1	MB
OSBPL9:51756320-51756358_51750144-51750195_51760689-51760764	OSBPL9	MB
MKNK1:46560234-46560277_46557407-46558800_46561477-46561642	MKNK1	MB
ZDBF2:206280550-206280593_206279539-206279592_206281800-206281909	ZDBF2	MB
PLEKHM2:15721329-15721388_15719733-15719920_15725316-15725545	PLEKHM2	MB
DNAJB4:78005080-78005321_77979280-77979619_78013050-78013355	DNAJB4	MB
ZFAND6:80098416-80098578_80072563-80072647_80120327-80120405	ZFAND6	MB
YWHAZ:100951929-100952125_100948595-100948900_100953268-100953388	YWHAZ	MB
PEX2:76988307-76988338_76986186-76986296_76999989-77000078	PEX2	MB
FAM13B:137946228-137946311_137945901-137945997_137948954-137949184	FAM13B	MB
TTLL5:75737566-75737607_75735194-75735289_75745094-75745208	TTLL5	MB
PITPNA:1541566-1541640_1538868-1538952_1543019-1543027	PITPNA	MB
RNF130:179963471-179963564_179955066-179955669_179966805-179967010	RNF130	MB
ARAP1:72704152-72704334_72702904-72703079_72705804-72705890	ARAP1	MB
DDR1:30895404-30895514_30894505-30894671_30896620-30896865	DDR1	MB
MOCS1:39909040-39909102_39904164-39907117_39909834-39909955	MOCS1	MB
MOCS1:39909055-39909102_39904169-39907117_39909834-39909955	MOCS1	MB
PTEN:87925513-87925557_87894024-87894109_87931045-87931089	PTEN	MB
GIT2:109945260-109945349_109939164-109939247_109947255-109947504	GIT2	MB
SEC16A:136445052-136445111_136443822-136443900_136446854-136446949	SEC16A	MB
NAGLU:42540950-42541206_42538669-42538755_42543027-42544449	NAGLU	MB
UBN1:4877385-4877474_4876870-4877111_4880082-4880445	UBN1	MB
LAMP1:113306485-113306606_113297238-113297495_113309642-113309862	LAMP1	MB
GAS5:173864484-173864506_173863901-173864304_173864674-173864704	GAS5	MB
EIF3K:38632601-38632678_38632025-38632496_38634992-38635102	EIF3K	MB
URGCP:43887790-43887816_43887414-43887485_43906561-43907069	URGCP	MB
NPRL3:119126-119255_112621-112775_138149-138345	NPRL3	MB
CHPF2:151236408-151236590_151235047-151235612_151237373-151238819	CHPF2	MB
AP1G2:23566562-23566686_23566277-23566419_23567110-23567315	AP1G2	MB
GABBR1:29630522-29630643_29629086-29629107_29631395-29631599	GABBR1	MB
KBTBD2:32879435-32879942_32874991-32875157_32891535-32891760	KBTBD2	MB
PTAR1:69750781-69750950_69741515-69741858_69759852-69759955	PTAR1	MB
SLC22A17:23347891-23347996_23347459-23347731_23348160-23348306	SLC22A17	MB
CD9:6200384-6200565_6199874-6200072_6225425-6225534	CD9	MB
CD9:6200422-6200565_6199714-6200072_6225425-6225534	CD9	MB
WNK2:93306777-93306821_93299069-93299261_93308327-93308584	WNK2	MB
PLCD1:38009904-38010053_38009652-38009811_38010130-38010275	PLCD1	MB
ABCD4:74300150-74300268_74299177-74299675_74302874-74302918	ABCD4	MB
SERPING1:57599864-57600377_57598248-57598321_57602034-57602169	SERPING1	MB
MRPS18A:43675202-43675271_43671302-43671906_43675493-43675617	MRPS18A	MB
GSTK1:143265261-143265296_143264547-143265092_143267616-143267733	GSTK1	MB
PLD3:40365662-40365930_40348699-40348724_40366418-40366510	PLD3	MB
AL022238.4:40364880-40365056_40364275-40364365_40366435-40366498	4	MB
METTL9:21612645-21612835_21599557-21599898_21617864-21618009	METTL9	MB
SARAF:30073877-30074055_30069641-30070059_30082846-30082948	SARAF	MB
PTPRZ1:122034095-122034115_122031473-122031559_122034281-122034378	PTPRZ1	MB
SULF1:69638502-69638644_69629503-69629679_69638734-69638858	SULF1	MB
BAZ2A:56630776-56630865_56617394-56617532_56636181-56636293	BAZ2A	MB
NDRG2:21018457-21018471_21018203-21018239_21018762-21018814	NDRG2	MB
NT5C2:103111745-103111805_103106588-103106706_103174857-103174982	NT5C2	MB
SERPING1:57599879-57600377_57597802-57598321_57602034-57602169	SERPING1	MB
PTPRF:43603611-43604189_43603415-43603533_43604902-43605000	PTPRF	MB
TMEM150A:85600345-85600412_85599890-85600018_85601020-85601107	TMEM150A	MB
KANSL1:46039027-46039215_46038537-46038686_46039701-46039884	KANSL1	MB
ERP29:112019756-112019894_112013425-112013609_112022149-112023168	ERP29	MB
WASHC2C:45786612-45786674_45785508-45785631_45787034-45787247	WASHC2C	MB
TSEN15:184072157-184072298_184054727-184054863_184072826-184072986	TSEN15	MB
TSEN15:184072157-184072310_184054727-184054863_184072826-184074206	TSEN15	MB
APEH:49675183-49675309_49674382-49674621_49675693-49675787	APEH	MB
SLC16A4:110382834-110382966_110381651-110381795_110389236-110389355	SLC16A4	MB
MRPL43:100987090-100987196_100986275-100986975_100987312-100987433	MRPL43	MB
NAGLU:42537398-42537545_42536240-42536655_42538338-42538485	NAGLU	MB
ACADVL:7224146-7224243_7223812-7224069_7224320-7224393	ACADVL	MB
HPS1:98429791-98429889_98429150-98429642_98430570-98430670	HPS1	MB
RSU1:16816973-16817084_16782033-16782084_16817314-16817424	RSU1	MB
DNAJC16:15529088-15529272_15526812-15526958_15534236-15534303	DNAJC16	MB
LARP1:154793800-154793922_154793594-154793723_154794099-154794262	LARP1	MB
LARP1:154793800-154794000_154793594-154793723_154794099-154794195	LARP1	MB
PCBP2:53465932-53465973_53464759-53464852_53467220-53467293	PCBP2	MB
TCEAL8:103254605-103254677_103252994-103254017_103255077-103255155	TCEAL8	MB
BEX4:103215682-103215764_103215107-103215238_103216148-103217246	BEX4	MB
ZFAS1:49280485-49280570_49279103-49279208_49289044-49289260	ZFAS1	MB
CERS4:8251044-8251249_8210705-8210862_8254498-8254602	CERS4	MB
CERS4:8251076-8251249_8210682-8210862_8254498-8254616	CERS4	MB
CERS4:8251110-8251249_8210705-8210862_8254498-8254616	CERS4	MB
EPB41L3:5394677-5394793_5392380-5393478_5395066-5395147	EPB41L3	MB
PSMB3:38760508-38760608_38755882-38755990_38762410-38762505	PSMB3	MB
MPRIP:17143556-17143669_17142626-17142765_17146035-17146092	MPRIP	MB
PPP4C:30081259-30081310_30076224-30076475_30082483-30082534	PPP4C	MB
TXNDC11:11730645-11730774_11721576-11721670_11733981-11734079	TXNDC11	MB
RPLP1:69453647-69453721_69452817-69453020_69455169-69455287	RPLP1	MB
TPT1:45340712-45340785_45339993-45340184_45341041-45341086	TPT1	MB
TPT1:45340712-45340820_45339993-45340184_45341041-45341158	TPT1	MB
C12orf49:116720296-116720447_116719762-116719876_116737789-116738070	C12orf49	MB
ERC1:1112215-1112298_1110191-1110347_1115865-1116033	ERC1	MB
BANF1:66003235-66003373_66002502-66002570_66003625-66003898	BANF1	MB
MRPL43:100987090-100987196_100983754-100983817_100987312-100987433	MRPL43	MB
ARFIP1:152870753-152870848_152863605-152863714_152872451-152872564	ARFIP1	MB
OAZ1:2271385-2271530_2269514-2269744_2271781-2271954	OAZ1	MB
MAPT:46010310-46010402_45996398-45996664_46014242-46014324	MAPT	MB
FLOT2:28884225-28884315_28882978-28883231_28888944-28889026	FLOT2	MB
DST:56529448-56529774_56528840-56528925_56529973-56530133	DST	MB
OS9:57720099-57720263_57718992-57719182_57720405-57720518	OS9	MB
FAM204A:118341727-118341927_118336024-118336423_118342269-118342315	FAM204A	MB
LTA4H:96003838-96003920_96002959-96003064_96006313-96006409	LTA4H	MB
LTA4H:96003838-96003981_96002989-96003064_96006313-96006409	LTA4H	MB
SEMA6D:47768581-47768748_47767036-47767093_47770496-47770765	SEMA6D	MB
EIF4G1:184315489-184315545_184314494-184314674_184317716-184317816	EIF4G1	MB
MSL1:40131537-40131584_40129244-40129627_40132033-40132042	MSL1	MB
MPPE1:11886713-11886778_11886498-11886621_11886916-11887025	MPPE1	MB
TCF3:1612207-1612430_1610964-1611849_1615284-1615821	TCF3	MB
SMG5:156266507-156266678_156266136-156266380_156267469-156267588	SMG5	MB
FNDC4:27492666-27492790_27491882-27492478_27493388-27493478	FNDC4	MB
APP:26000015-26000182_25982343-25982477_26021839-26022042	APP	MB
DNAJC19:180988178-180988229_180987179-180988096_180989599-180989703	DNAJC19	MB
NDRG2:21018457-21018504_21018203-21018239_21018762-21018814	NDRG2	MB
UBE2F:238016533-238016633_237994743-237994809_238025341-238025412	UBE2F	MB
UBE2F:238016566-238016633_237994743-237994809_238025341-238025412	UBE2F	MB
LSAMP:115816614-115816646_115809793-115810414_115834561-115834597	LSAMP	MB
CYTH1:78696007-78696009_78692416-78692493_78698268-78698380	CYTH1	MB
MTHFD2:74205705-74205889_74198609-74198742_74207703-74207826	MTHFD2	MB
HES6:238239661-238239747_238238269-238239568_238239824-238239971	HES6	MB
MMS19:97484103-97484151_97480894-97481042_97498272-97498384	MMS19	MB
KMT5B:68180132-68180200_68175017-68175183_68185780-68185928	KMT5B	MB
GSTA4:52987357-52987408_52985450-52985583_52994156-52994261	GSTA4	MB
SNHG5:85677791-85678032_85677423-85677492_85678135-85678736	SNHG5	MB
SNHG5:85677795-85678032_85677078-85677492_85678135-85678188	SNHG5	MB
SNHG5:85677954-85678032_85677008-85677492_85678135-85678188	SNHG5	MB
LAMTOR3:99893955-99894000_99891999-99892034_99894334-99894376	LAMTOR3	MB
HNRNPK:83973902-83973973_83973285-83973399_83974516-83974589	HNRNPK	MB
SEC16A:136445052-136445111_136443822-136443900_136445644-136445719	SEC16A	MB
CKLF:66563122-66563217_66558189-66558348_66565885-66566069	CKLF	MB
HAUS4:22952541-22952683_22952327-22952459_22955099-22955176	HAUS4	MB
CDC25B:3800743-3800865_3800461-3800498_3800970-3801093	CDC25B	MB
RPS6KB2:67428982-67429022_67428482-67428623_67429119-67429240	RPS6KB2	MB
DRAM2:111124742-111124881_111120515-111120693_111126226-111126294	DRAM2	MB
OBSL1:219558184-219558459_219557822-219558110_219559224-219559431	OBSL1	MB
SNX17:27372623-27372740_27371268-27371343_27373246-27373311	SNX17	MB
LEPROT:65429862-65430048_65425302-65425378_65431802-65436007	LEPROT	MB
LEPROT:65429931-65430048_65425302-65425378_65431802-65431920	LEPROT	MB
ARL4A:12687635-12687728_12686855-12687043_12688165-12689179	ARL4A	MB
URGCP:43887790-43887811_43887414-43887485_43906561-43906626	URGCP	MB
C20orf96:289559-289676_283962-284081_290258-290307	C20orf96	MB
CCM2:45068443-45068579_45064462-45064646_45069825-45069961	CCM2	MB
NTMT1:129632650-129632801_129626174-129626295_129634053-129634306	NTMT1	MB
NTMT1:129632650-129632865_129626172-129626295_129634053-129634221	NTMT1	MB
KMT5B:68189917-68190152_68185780-68185928_68213476-68213595	KMT5B	MB
SUMF2:56074114-56074218_56072996-56073111_56074585-56074736	SUMF2	MB
SUMF2:56074174-56074218_56072996-56073111_56074585-56074639	SUMF2	MB
GALE:23796509-23796586_23796150-23796265_23796696-23796782	GALE	MB
ZBED3:77078594-77078728_77072071-77077895_77087110-77087285	ZBED3	MB
TMEM205:11345520-11345628_11345251-11345415_11346126-11346300	TMEM205	MB
TMEM205:11345520-11345737_11345251-11345415_11346126-11346248	TMEM205	MB
PDLIM4:132271791-132271908_132271302-132271466_132272024-132273454	PDLIM4	MB
COX7A2:75240277-75240385_75237786-75237988_75241175-75241265	COX7A2	MB
COX7A2:75240301-75240385_75237674-75237988_75241175-75241265	COX7A2	MB
ATF4:39521354-39521671_39520177-39520751_39521772-39522683	ATF4	MB
XIAP:123860167-123860293_123859723-123859905_123888618-123888718	XIAP	MB
GMIP:19635644-19635721_19635414-19635569_19636706-19636787	GMIP	MB
SLC46A1:28400610-28400766_28394641-28399713_28404615-28405468	SLC46A1	MB
AKAP13:85658537-85658590_85655416-85655787_85664562-85664755	AKAP13	MB
BCL9L:118909914-118910015_118908416-118908655_118925237-118925453	BCL9L	MB
PLEKHA1:122392303-122392372_122374695-122374806_122393180-122393341	PLEKHA1	MB
PABPC4:39563836-39563922_39563613-39563741_39564422-39564491	PABPC4	MB
PABPC4:39563836-39563922_39563613-39563741_39564470-39564542	PABPC4	MB
ATG9A:219228434-219228485_219227921-219228053_219229534-219229594	ATG9A	MB
LRRFIP2:37091467-37091538_37083635-37083806_37094791-37094908	LRRFIP2	MB
ANTKMT:722084-722134_721800-721941_722308-722590	ANTKMT	MB
ITPRID2:181928161-181928199_181921947-181922412_181929560-181929677	ITPRID2	MB
MTMR10:30967920-30968010_30960880-30961073_30974313-30974456	MTMR10	MB
OGA:101793913-101793998_101792838-101792943_101797979-101798154	OGA	MB
SLC15A4:128809943-128810111_128809395-128809473_128814774-128815070	SLC15A4	MB
ASRGL1:62356325-62356467_62337889-62338167_62356986-62357132	ASRGL1	MB
MXI1:110244828-110244873_110228188-110228321_110279179-110279294	MXI1	MB
AFF4:132927121-132927207_132904367-132904404_132932177-132932222	AFF4	MB
CNPY3:42934475-42934598_42929191-42929721_42935573-42935622	CNPY3	MB
ATP5MF:99459147-99459263_99458189-99458355_99460085-99460193	ATP5MF	MB
PNPLA8:108521476-108521521_108514435-108515574_108526028-108526135	PNPLA8	MB
PPHLN1:42384940-42384996_42374862-42375074_42387455-42387535	PPHLN1	MB
ZMYND11:221195-221356_209888-210048_236837-236915	ZMYND11	MB
XIAP:123860167-123860293_123859723-123859905_123885630-123885711	XIAP	MB
TRAPPC6A:45165127-45165194_45164724-45164970_45178092-45178211	TRAPPC6A	MB
HEXA:72347686-72347758_72346234-72346325_72348047-72348134	HEXA	MB
ARHGEF25:57614016-57614119_57613693-57613760_57614330-57614400	ARHGEF25	MB
FAHD2A:95410864-95411026_95410526-95410586_95412433-95412542	FAHD2A	MB
ZNF680:64544306-64544432_64543706-64543802_64562924-64563041	ZNF680	MB
FLAD1:154989560-154989707_154988104-154988849_154990158-154990257	FLAD1	MB
SLC46A1:28402238-28402321_28400609-28400766_28404615-28405468	SLC46A1	MB
HM13:31549207-31549332_31547445-31549114_31550063-31550121	HM13	MB
HEXA:72347686-72347758_72346526-72346710_72348047-72348134	HEXA	MB
LLGL1:18242743-18242822_18242507-18242628_18243907-18244875	LLGL1	MB
MLH3:75033419-75033490_75032067-75032179_75038339-75038412	MLH3	MB
USP4:49278814-49278902_49277143-49278451_49280743-49280847	USP4	MB
RBM38:57393279-57393333_57392653-57392777_57407542-57407776	RBM38	MB
ARHGEF40:21087320-21087463_21087000-21087105_21087967-21088098	ARHGEF40	MB
CERS4:8251044-8251249_8209325-8209494_8254498-8254602	CERS4	MB
CERS4:8251076-8251249_8209355-8209494_8254498-8254616	CERS4	MB
SEMA6A:116472885-116472935_116467582-116467747_116473072-116473093	SEMA6A	MB
ARNT:150842424-150842468_150839398-150839654_150846262-150846307	ARNT	MB
NKAIN4:63242539-63242623_63240783-63241506_63244023-63244084	NKAIN4	MB
SLC25A11:4939060-4939212_4938768-4938975_4939815-4940046	SLC25A11	MB
BCL9L:118918826-118918879_118908416-118908655_118925237-118925453	BCL9L	MB
BBIP1:110918121-110918213_110901537-110901612_110919120-110919157	BBIP1	MB
GAA:80101811-80101890_80101593-80101625_80104554-80105132	GAA	MB
PTPMT1:47569700-47569891_47565457-47565986_47571470-47572360	PTPMT1	MB
EIF4G1:184315763-184315856_184314494-184314674_184317716-184317773	EIF4G1	MB
ABCA2:137023838-137023840_137022940-137023052_137024142-137024236	ABCA2	MB
USP53:119239218-119239903_119217549-119217673_119245336-119245429	USP53	MB
CYBC1:82447580-82447621_82446622-82446696_82449169-82449292	CYBC1	MB
FAM219B:74906278-74906365_74904663-74905231_74906586-74906730	FAM219B	MB
FBXW11:171996890-171997051_171957596-171957698_172006457-172006649	FBXW11	MB
GEMIN8:14026052-14026221_14021463-14021511_14029776-14029892	GEMIN8	MB
MRPS28:80002999-80003120_79918939-79919148_80030035-80030289	MRPS28	MB
MRPS28:80002999-80003180_79918716-79919148_80030035-80030259	MRPS28	MB
DST:56468982-56468999_56466077-56466195_56469882-56469957	DST	MB
TTLL7:83952187-83952387_83951844-83951976_83998930-83999092	TTLL7	MB
EIF4G1:184316132-184316218_184314494-184314674_184317320-184317497	EIF4G1	MB
RBMS2:56588932-56589018_56588293-56588374_56589139-56589503	RBMS2	MB
FLNA:154354616-154354711_154354380-154354483_154354824-154354889	FLNA	MB
KLC1:103687081-103687211_103679383-103679518_103700654-103700727	KLC1	MB
SLC1A2:35292287-35292520_35286050-35286951_35301518-35301641	SLC1A2	MB
IFNGR2:33414888-33415020_33402895-33403616_33421479-33421685	IFNGR2	MB
HMGCS1:43307766-43307824_43298445-43298975_43313355-43313412	HMGCS1	MB
SARAF:30073877-30074028_30069873-30070059_30082846-30083074	SARAF	MB
SARAF:30073877-30074051_30069641-30070059_30082846-30083124	SARAF	MB
RPE:210009639-210009736_210002623-210002783_210015972-210016112	RPE	MB
RPE:210009657-210009736_210002564-210002783_210015972-210016112	RPE	MB
CPNE3:86515462-86515499_86514434-86514541_86528535-86528677	CPNE3	MB
EIF1:41689778-41689941_41688884-41689069_41690087-41690189	EIF1	MB
PLPP1:55475299-55475450_55467868-55468149_55534571-55534964	PLPP1	MB
C19orf12:29708254-29708423_29698885-29702977_29715124-29715224	C19orf12	MB
TXNDC11:11700452-11700564_11698124-11698325_11721576-11721670	TXNDC11	MB
POP5:120579774-120579923_120579513-120579597_120581114-120581257	POP5	MB
MPI:74890438-74890654_74890041-74890089_74891378-74891579	MPI	MB
MPI:74890527-74890654_74890038-74890089_74891378-74891489	MPI	MB
MPI:74890553-74890654_74890004-74890089_74891378-74891579	MPI	MB
MPI:74890556-74890654_74890041-74890089_74891378-74891579	MPI	MB
LARP4:50453460-50453672_50441589-50441643_50454313-50454417	LARP4	MB
CD99L2:150814862-150814936_150795417-150795486_150831230-150831248	CD99L2	MB
DCUN1D4:51911070-51911174_51899269-51899378_51913289-51913392	DCUN1D4	MB
