Splice_ID	dPSI	Uniprot
GAREM1_32270217-32270383	-0.209722222222222	Other
GBGT1_133155178-133155312	-0.16596	Other
GBGT1_133155178-133155349	-0.316512820512821	Other
GBP3_89013185-89013427	-0.292529411764706	Other
GBP3_89020126-89020211	-0.2845	Other
GCH1_54844001-54844143	-0.662	Other
GFAP_44903959-44905149	-0.8746	Other
GFAP_44904442-44905149	-0.39083870967742	Other
GFAP_44904442-44905499	-0.391	Other
GFAP_44904766-44905149	-0.5329	Other
GGA3_75239375-75239571	-0.106805555555556	Other
GGA3_75248840-75249008	-0.171142857142857	Other
GGT5_24225245-24225414	-0.175333333333333	Other
GIT2_109951167-109951316	-0.237162162162162	Other
GIT2_109951212-109951316	-0.221571428571429	Other
GLB1_33077094-33077237	-0.244085714285714	Other
GLIS1_53509849-53510027	-0.560625	Other
GLRB_157152718-157153010	-0.139909090909091	Other
GOLGA3_132816540-132816812	-0.287927272727273	Other
GOLT1B_21507117-21507151	-0.263230769230769	Other
GOLT1B_21507944-21508109	-0.117307692307692	Other
GOSR2_46935029-46935169	-0.229152542372881	Other
GOSR2_46935029-46935225	-0.251269230769231	Other
GPCPD1_5586194-5586269	-0.172380952380952	Other
GPHN_66924194-66924292	-0.4106	Other
GPR137C_52613671-52613718	-0.160428571428571	Other
GPSM2_108901790-108901945	-0.1389375	Other
GPSM3_32192148-32192272	-0.143	Other
GREB1L_21520688-21520823	-0.330333333333333	Other
GRK4_3022414-3022451	-0.218	Other
GSDMB_39906961-39906987	-0.371	Other
GSDMB_39908958-39909042	-0.386	Other
GSS_34942488-34942585	-0.65	Other
GTF2H3_123647963-123648126	-0.102	Other
GTPBP8_112995137-112995265	-0.293	Other
GUCD1_24554949-24555136	-0.333	Other
GUCY1A1_155710542-155711251	-0.247390243902439	Other
H1FX-AS1_129315806-129315903	-0.394	Other
HADH_108019540-108019666	-0.122968253968254	Other
HAP1_41727298-41727453	-0.191666666666667	Other
HCFC1_153958569-153958766	-0.128153846153846	Other
HDAC10_50248831-50248859	-0.243068965517241	Other
HDAC10_50248831-50248890	-0.260322580645161	Other
HDAC10_50249103-50249168	-0.207425	Other
HDAC10_50250427-50250523	-0.354181818181818	Other
HDAC11_13500713-13500789	-0.051	Other
HDAC6_48818220-48818412	-0.1496875	Other
HDAC8_72494196-72494381	-0.2676	Other
HDAC9_18629350-18629481	-0.379333333333333	Other
HECTD1_31128612-31129307	-0.062	Other
HECTD1_31128612-31129448	-0.0722	Other
HEMK1_50578821-50578926	-0.250125	Other
HEXD_82424394-82424503	-0.104	Other
HEXD_82424419-82424503	-0.150409090909091	Other
HGFAC_3443050-3443146	-0.517181818181818	Other
HIRIP3_29993906-29994843	-0.13375	Other
HIRIP3_29994648-29994843	-0.0743333333333333	Other
HIVEP3_41524735-41524910	-0.2074	Other
HKDC1_69246079-69246234	-0.630954545454545	Other
HLA-DQA1_32642610-32642784	-0.103	Other
HLA-DQB1_32660859-32660882	-0.492666666666667	Other
HMBS_119088179-119088308	-0.4224	Other
HMBS_119088255-119088308	-0.304	Other
HMGXB3_150024262-150024680	-0.104	Other
HMGXB3_150024505-150024680	-0.173666666666667	Other
HMGXB4_35262323-35262421	-0.341642857142857	Other
HNRNPAB_178210132-178210272	-0.134466666666667	Other
HNRNPH1_179617989-179618060	-0.478666666666667	Other
HNRNPH1_179619269-179619360	-0.0730909090909091	Other
HNRNPH3_68337858-68337996	-0.188426229508197	Other
HNRNPM_8473664-8473708	-0.14825	Other
HNRNPR_23340852-23341017	-0.151380952380952	Other
HNRNPR_23340852-23341020	-0.1393	Other
HNRNPUL1_41305646-41305867	-0.109730769230769	Other
HNRNPUL1_41305832-41305867	-0.158811320754717	Other
HP1BP3_20780350-20780540	-0.176111111111111	Other
HPGDS_94317873-94317965	-0.265	Other
HSD11B1L_5684993-5685119	-0.154666666666667	Other
HSP90AA1_102101875-102102085	-0.0753	Other
HSPBAP1_122758772-122758853	-0.184	Other
ICA1L_202821358-202821481	-0.366444444444445	Other
ICA1L_202825695-202825767	-0.4591875	Other
IDI1_1043999-1044171	-0.107583333333333	Other
IFI44L_78627906-78628393	-0.782606060606061	Other
IGBP1_70148761-70148840	-0.5794	Other
IGHG3_105770105-105770149	-0.556333333333333	Other
IKZF1_50376533-50376793	-0.325857142857143	Other
IL15_141721059-141721177	-0.225875	Other
IL1RL1_102340666-102340828	-0.119	Other
IL6R_154435969-154436110	-0.348785714285714	Other
IMMP1L_31456260-31456386	-0.12405	Other
IMPDH1_128409441-128409484	-0.150444444444444	Other
INCENP_62141500-62141511	-0.417229508196721	Other
INO80E_30001212-30001530	-0.108230769230769	Other
INO80E_30001212-30004657	-0.0735	Other
INO80E_30001414-30001530	-0.144411764705882	Other
INO80E_30002436-30003013	-0.3532	Other
INPP5B_37878188-37878323	-0.148	Other
INPP5B_37885638-37885825	-0.223836363636364	Other
INPP5J_31126921-31127037	-0.0906571428571429	Other
INPP5J_31133406-31133483	-0.120148148148148	Other
INTS10_19820379-19820518	-0.14652380952381	Other
IQCB1_121795457-121795566	-0.2415	Other
IRF2_184408158-184408275	-0.271111111111111	Other
IRF2_184418167-184418213	-0.0525	Other
ITGA3_50071986-50072182	-0.109	Other
ITGA3_50088225-50088366	-0.297147540983607	Other
ITGB1BP1_9418626-9418732	-0.1236875	Other
ITIH4_52819754-52819990	-0.681185185185185	Other
ITPKC_40733160-40733364	-0.1136	Other
IVNS1ABP_185306485-185306625	-0.221666666666667	Other
JARID2_15410224-15410365	-0.329333333333333	Other
KANK1_732378-732617	-0.11675	Other
KANSL1_46039027-46039215	-0.318140350877193	Other
KCNH3_49555620-49555951	-0.167	Other
KCTD17_37061104-37061175	-0.137444444444444	Other
KCTD17_37061539-37061629	-0.270744444444444	Other
KCTD20_36474789-36475062	-0.110901639344262	Other
KDM6A_45060022-45060156	-0.601545454545454	Other
KIAA0319L_35506612-35507135	-0.0623571428571429	Other
KIAA1191_176352622-176352748	-0.282928571428571	Other
KIF23_69440768-69441079	-0.578333333333333	Other
KIFC3_57788575-57788713	-0.575724137931034	Other
KLHL1_69975620-69975802	-0.488636363636364	Other
KLHL22_20488985-20489212	-0.125857142857143	Other
KLHL2_165238778-165238899	-0.15648275862069	Other
KLHL3_137637294-137637395	-0.361	Other
KLK10_51017110-51017290	-0.4	Other
KLRG1_8990212-8990345	-0.169666666666667	Other
KMT5A_123389433-123389554	-0.0595555555555556	Other
L2HGDH_50311291-50311433	-0.13175	Other
LAMA2_129369892-129369990	-0.231775510204082	Other
LAMP1_113309643-113309862	-0.712961538461538	Other
LAMP2_120439076-120439293	-0.0692272727272727	Other
LAMTOR3_99893955-99894000	-0.1558	Other
LARP1_154793800-154793922	-0.148416666666667	Other
LARP1_154793800-154794000	-0.0827368421052632	Other
LARP4_50453460-50453672	-0.2995	Other
LCLAT1_30552493-30552649	-0.142526315789474	Other
LCORL_17886068-17886161	-0.0980714285714286	Other
LEF1_108081586-108081669	-0.2248	Other
LENG8_54451290-54451382	-0.113936170212766	Other
LGALS9_27643525-27643620	-0.193333333333333	Other
LIAS_39465046-39465202	-0.202590909090909	Other
LMBR1L_49106511-49106746	-0.129	Other
LMBR1L_49106545-49106746	-0.1426	Other
LMBR1L_49106654-49106746	-0.1463	Other
LMO7_75807480-75808199	-0.23175	Other
LMTK3_48509135-48509248	-0.444716981132075	Other
LNP1_100429697-100429885	-0.286	Other
LOXL3_74536709-74536928	-0.4196	Other
LPAR6_48422650-48422790	-0.493	Other
LRIF1_110951288-110952815	-0.31375	Other
LRP2_169270904-169271107	-0.26228	Other
LRP8_53257240-53257464	-0.216066666666667	Other
LRRC32_76659583-76661508	-0.135260869565217	Other
LRRC36_67365304-67365355	-0.90025	Other
LTBP3_65540013-65540153	-0.161166666666667	Other
LUC7L3_50749224-50749344	-0.138	Other
MACF1_39331203-39336653	-0.1998	Other
MACF1_39427961-39428287	-0.314468085106383	Other
MACROH2A1_135360497-135360780	-0.364	Other
MADCAM1_501669-501929	-0.343666666666667	Other
MALT1_58700441-58700591	-0.16	Other
MAN1C1_25780940-25781103	-0.3526	Other
MAN1C1_25780940-25781112	-0.183859375	Other
MAN2C1_75363999-75364134	-0.595666666666667	Other
MAN2C1_75363999-75364188	-0.326630630630631	Other
MAP4_47869214-47869327	-0.199408602150538	Other
MAPK7_19378896-19379132	-0.624333333333333	Other
MAPKAP1_125672400-125672643	-0.2	Other
MATR3_139307239-139308327	-0.0555555555555556	Other
MAVS_3861332-3861504	-0.229615384615385	Other
MAX_65077328-65077428	-0.0204	Other
MAX_65077344-65077428	-0.1848	Other
MAZ_29809540-29809764	-0.181703703703704	Other
MBD1_50273334-50273426	-0.184578947368421	Other
MBD1_50273334-50273471	-0.178227272727273	Other
MBD1_50274977-50275045	-0.0138333333333333	Other
MBP_76988495-76988520	-0.0582	Other
MBP_77009849-77009926	-0.148142857142857	Other
MCCC2_71626640-71626753	-0.1203	Other
MCEE_71129717-71129817	-0.161285714285714	Other
MCRIP2_647417-647544	-0.1446	Other
MDM1_68325441-68325575	-0.211769230769231	Other
MDM1_68331107-68331221	-0.457847457627118	Other
MDN1_89662792-89662967	-0.166704545454545	Other
ME3_86447065-86447207	-0.137217391304348	Other
MED15_20553145-20553174	-0.02925	Other
MED15_20575113-20575232	-0.18256	Other
MED15_20582611-20582747	-0.106666666666667	Other
METAP1_99057753-99057818	-0.195112903225806	Other
MFSD3_144510360-144510507	-0.148181818181818	Other
MFSD8_127965072-127965208	-0.50426	Other
MFSD8_127965072-127965222	-0.51322	Other
MGA_41708104-41708208	-0.456500000000001	Other
MGME1_17975684-17975903	-0.0757	Other
MGRN1_4680032-4680097	-0.00513333333333333	Other
MICAL1_109447073-109447229	-0.12	Other
MICAL1_109447357-109447440	-0.153581081081081	Other
MICAL1_109449657-109449783	-0.1	Other
MICAL1_109451600-109451700	-0.186	Other
MICAL3_17803811-17803861	-0.317142857142857	Other
MICAL3_17826454-17826516	-0.0760322580645161	Other
MICALL2_1438289-1438353	-0.18815	Other
MILR1_64457400-64457684	-0.259545454545455	Other
MINDY3_15847864-15847943	-0.153775510204082	Other
MINK1_4892402-4892512	-0.323092592592593	Other
MIR762HG_30888714-30888958	-0.161277777777778	Other
MIR762HG_30888771-30888958	-0.1248	Other
MKKS_10412530-10412700	-0.300333333333333	Other
MKKS_10412530-10413931	-0.199539682539683	Other
MLH1_37020310-37020463	-0.167714285714286	Other
MLH1_37042268-37042331	-0.15151724137931	Other
MLIP_54136715-54138286	-0.446	Other
MLIP_54230714-54230917	-0.352625	Other
MLLT10_21551816-21551921	-0.151375	Other
MLLT10_21571975-21572026	-0.180888888888889	Other
MLLT10_21688491-21688538	-0.16425	Other
MLLT6_38721878-38722227	-0.49834375	Other
MLPH_237540802-237540957	-0.432666666666667	Other
MLXIP_122132292-122132383	-0.345758064516129	Other
MMS19_97468966-97469104	-0.0572727272727273	Other
MNAT1_60968229-60968397	-0.213037037037037	Other
MOCS1_39913317-39913428	-0.108692307692308	Other
MOCS1_39913774-39913835	-0.0979302325581396	Other
MPDZ_13143466-13143564	-0.290235294117647	Other
MPO_58275542-58275702	-0.353	Other
MPPED2_30535994-30536175	-0.30003125	Other
MRE11_94476289-94476403	-0.3671	Other
MRI1_13765954-13766129	-0.0418333333333333	Other
MRPL22_154950803-154950938	-0.222115384615385	Other
MRPL22_154950821-154950938	-0.132041666666667	Other
MRRF_122270953-122271075	-0.265592592592593	Other
MTERF1_91876878-91876978	-0.1594	Other
MTERF1_91880055-91880113	-0.335	Other
MTERF4_241095130-241096438	-0.2804	Other
MTERF4_241099396-241099894	-0.1753	Other
MTFR1_65719380-65719481	-0.628	Other
MTHFSD_86548035-86548111	-0.239444444444444	Other
MTMR7_17331150-17331282	-0.312961538461539	Other
MTOR_11117004-11117086	-0.106444444444444	Other
MTRF1L_152991185-152991321	-0.220571428571429	Other
MTRF1L_152991185-152991416	-0.0453	Other
MTSS1_124557681-124557875	-0.153987654320988	Other
MUTYH_45333097-45333170	-0.166555555555556	Other
MYBL2_43682794-43682886	-0.619	Other
MYEF2_48152234-48152284	-0.220838709677419	Other
MYO5A_52337810-52337884	-0.265959183673469	Other
MYO9A_71892965-71893177	-0.44725	Other
MYO9B_17210333-17210380	-0.0122272727272727	Other
NAE1_66823227-66823262	-0.283666666666667	Other
NAE1_66823227-66823306	-0.137	Other
NAGLU_42540950-42541206	-0.20975	Other
NAGPA_5033273-5033728	-0.25	Other
NAGPA_5033341-5033728	-0.667000000000001	Other
NASP_45607321-45608337	-0.401913793103449	Other
NAV2_20056530-20056628	-0.085	Other
NBN_89981375-89981523	-0.482521739130435	Other
NCDN_35558156-35558223	-0.410716666666667	Other
NCDN_35558156-35558484	-0.43919298245614	Other
NCK2_105881328-105882049	-0.08675	Other
NCOA2_70144642-70144848	-0.257625	Other
NCOA4_46016540-46016694	-0.108375	Other
NCOA5_46079387-46079453	-0.216392857142857	Other
NCOR1_16067894-16068121	-0.101846153846154	Other
NCOR2_124457106-124457162	-0.136822222222222	Other
NDEL1_8463320-8463354	-0.247446428571429	Other
NDOR1_137215407-137215521	-0.1604	Other
NDOR1_137215428-137215521	-0.286238095238095	Other
NEK3_52156075-52156248	-0.00945454545454546	Other
NEK7_198253040-198253180	-0.103333333333333	Other
NEK9_75095372-75095431	-0.250233333333333	Other
NEPRO_113012734-113013403	-0.2195	Other
NEPRO_113013272-113013403	-0.34	Other
NFATC3_68221196-68221284	-0.184785714285714	Other
NFE2L1_48054930-48055150	-0.60525	Other
NFKB2_102398739-102398864	-0.178	Other
NLRX1_119172356-119172425	-0.1754	Other
NME4_401947-402043	-0.243366666666667	Other
NME6_48296119-48296236	-0.348454545454545	Other
NMNAT3_139573598-139573680	-0.34047619047619	Other
NMRAL1_4471314-4471449	-0.349148148148148	Other
NMRK1_75069742-75069813	-0.117633333333333	Other
NMRK1_75078326-75078582	-0.185310344827586	Other
NOXA1_137429276-137429383	-0.138	Other
NPHP4_5873252-5873335	-0.194	Other
NPHP4_5879346-5879632	-0.165333333333333	Other
NPIPB4_21851770-21851855	-0.377727272727273	Other
NPIPB4_21851770-21852046	-0.370583333333333	Other
NQO1_69714964-69715077	-0.122172413793103	Other
NQO2_3015530-3015643	-0.103	Other
NR1H3_47259791-47259979	-0.4368	Other
NRDE2_90302720-90303125	-0.439306451612903	Other
NRG1_32742008-32742075	-0.209	Other
NRIP3_8985711-8985850	-0.316951612903226	Other
NSD1_177238237-177238507	-0.0826666666666667	Other
NSMF_137455239-137455307	-0.121310810810811	Other
NSUN2_6622016-6622100	-0.0218461538461539	Other
NTMT1_129632650-129632801	-0.139852941176471	Other
NUAK1_106106405-106106525	-0.112	Other
NUP42_23185070-23185298	-0.120551724137931	Other
NUP54_76131230-76131284	-0.172607142857143	Other
NUP54_76136186-76136412	-0.10088	Other
NUP54_76144149-76144292	-0.131138888888889	Other
OBSCN_228264116-228264391	-0.76541935483871	Other
OBSCN_228268530-228268805	-0.681851851851852	Other
OBSCN_228368339-228368416	-0.35015	Other
OCIAD1_48857213-48857365	-0.190366666666667	Other
OCRL_129584344-129584367	-0.0275	Other
ODF3B_50531570-50531773	-0.305321428571429	Other
OFD1_13763745-13763855	-0.177	Other
OGG1_9754704-9754885	-0.167	Other
OGG1_9756471-9756621	-0.00789361702127659	Other
OPA1_193626092-193626202	-0.166428571428571	Other
OSBPL1A_24179738-24179835	-0.383	Other
OTUD7A_31526349-31526440	-0.181	Other
OTULIN_14673642-14673718	-0.0454285714285714	Other
P2RX4_121222947-121223043	-0.414725806451613	Other
P3H4_41803287-41803431	-0.174866666666667	Other
P3H4_41807859-41808004	-0.283190476190476	Other
P4HTM_49004098-49004260	-0.115	Other
PACSIN2_42876888-42877010	-0.352161290322581	Other
PAK4_39172918-39173106	-0.3075	Other
PAK4_39172918-39173376	-0.2485625	Other
PALLD_168877723-168878394	-0.302910447761194	Other
PALM2AKAP2_109942686-109943381	-0.615625	Other
PAPOLA_96527953-96528006	-0.144489795918367	Other
PAQR6_156245782-156245987	-0.101941176470588	Other
PARP11_3828910-3829030	-0.608344262295082	Other
PARP16_65266562-65266768	-0.18025	Other
PBRM1_52554724-52554879	-0.486403846153846	Other
PCK1_57562071-57562252	-0.94125	Other
PCK2_24099049-24099236	-0.112833333333333	Other
PCK2_24099049-24099247	-0.191545454545455	Other
PCM1_17980591-17980755	-0.0147142857142857	Other
PDCD6IP_33827622-33827739	-0.176	Other
PDE1B_54554217-54554377	-0.157666666666667	Other
PDE6D_231737187-231737292	-0.118666666666667	Other
PEF1_31633159-31633314	-0.450333333333333	Other
PER3_7808893-7808998	-0.116877551020408	Other
PEX5_7202241-7202351	-0.181272727272727	Other
PFAS_8255502-8255691	-0.167	Other
PFKFB4_48548532-48548659	-0.1471	Other
PFKL_44304275-44304455	-0.977133333333333	Other
PFKL_44305800-44305935	-0.399181818181818	Other
PGAP3_39684597-39684749	-0.425363636363636	Other
PGF_74946213-74946275	-0.296928571428571	Other
PGM3_83175962-83176060	-0.242619047619048	Other
PGS1_78400735-78400855	-0.157222222222222	Other
PHACTR1_13184799-13185005	-0.374414634146341	Other
PHC3_170145423-170145521	-0.216	Other
PHC3_170149086-170149244	-0.5044	Other
PHF21B_44889760-44889782	-0.2942	Other
PHKB_47462341-47462452	-0.14575	Other
PHKB_47463882-47463993	-0.101125	Other
PHYHD1_128940369-128940497	-0.0656904761904762	Other
PI4K2B_25259037-25259190	-0.399666666666666	Other
PIGN_62154545-62154651	-0.274958333333333	Other
PINX1_10820193-10820269	-0.2917	Other
PITPNM2_123013828-123014042	-0.143764705882353	Other
PKD2_88057983-88058103	-0.258869565217391	Other
PKNOX2_125410039-125411865	-0.211	Other
PLA1A_119613017-119613118	-0.160142857142857	Other
PLA2G6_38128269-38128430	-0.35775	Other
PLAT_42188934-42189071	-0.114	Other
PLB1_28605853-28605948	-0.493833333333333	Other
PLCG1-AS1_41100658-41101289	-0.7872	Other
PLCG1-AS1_41101172-41101289	-0.642	Other
PLCH2_2487598-2487718	-0.104827586206897	Other
PLD1_171686685-171686798	-0.3603125	Other
PLEKHO1_150156911-150157015	-0.551625	Other
PLSCR1_146528614-146528831	-0.2025	Other
PLSCR4_146220815-146220925	-0.288746031746032	Other
PLSCR4_146222065-146222092	-0.0018	Other
PLXNB1_48420224-48420257	-0.219583333333333	Other
PLXNB2_50284132-50284244	-0.127555555555556	Other
PNKP_49862044-49862105	-0.0792058823529412	Other
PNPO_47945861-47945989	-0.127450980392157	Other
POC1B_89425161-89425379	-0.167	Other
PODNL1_13934254-13934385	-0.0773333333333334	Other
PODNL1_13934254-13934410	-0.0158	Other
POLB_42349016-42349090	-0.0834583333333333	Other
POLB_42369271-42369335	-0.00711111111111111	Other
POLD2_44116115-44116209	-0.177603174603175	Other
POLD2_44116115-44116272	-0.133171875	Other
POLI_54283743-54283815	-0.2174	Other
POLL_101582763-101582891	-0.050125	Other
POLL_101583508-101583681	-0.129653846153846	Other
POLL_101584602-101584720	-0.410463414634146	Other
POLL_101584602-101584919	-0.410173913043478	Other
POLL_101585316-101585478	-0.362423076923077	Other
POLM_44074131-44074220	-0.115875	Other
POLM_44074131-44074233	-0.266857142857143	Other
POLM_44079571-44079741	-0.209	Other
POLR2D_127852925-127853105	-0.114191489361702	Other
POLR2J3_102541501-102541662	-0.44625	Other
POMT2_77301090-77301249	-0.117857142857143	Other
POU2F2_42116709-42117005	-0.000499999999999987	Other
POU6F1_51195970-51196173	-0.2394375	Other
POU6F1_51196799-51196927	-0.131107142857143	Other
POU6F1_51196799-51196946	-0.223391304347826	Other
PPA2_105437950-105438036	-0.136102564102564	Other
PPARA_46219812-46220014	-0.1405	Other
PPARGC1B_149830767-149830883	-0.374833333333333	Other
PPHLN1_42351885-42352049	-0.0741666666666667	Other
PPHLN1_42384940-42384996	-0.205644444444444	Other
PPIE_39745375-39748767	-0.0991363636363637	Other
PPIP5K1_43564867-43564992	-0.4785	Other
PPIP5K2_103168072-103168295	-0.182	Other
PPOX_161167995-161168127	-0.00178947368421052	Other
PPOX_161168413-161168576	-0.263533333333333	Other
PPOX_161168432-161168576	-0.330589743589744	Other
PPOX_161170409-161170519	-0.1956	Other
PPP1R32_61486344-61486403	-0.268888888888889	Other
PPP1R9A_95203665-95203730	-0.26221568627451	Other
PPP2R3C_35108095-35108236	-0.229666666666667	Other
PPP2R3C_35108139-35108236	-0.308298507462687	Other
PPP2R5B_64928066-64928158	-0.110428571428571	Other
PPRC1_102146672-102147392	-0.343958333333333	Other
PPT2_32155030-32155183	-0.0757692307692308	Other
PRDM2_13778418-13782831	-0.2005	Other
PRDX5_64319734-64319868	-0.074375	Other
PRELID3A_12427041-12427111	-0.135085714285714	Other
PREPL_44321827-44321900	-0.0917121212121212	Other
PRIMPOL_184661774-184661903	-0.219	Other
PRKCZ_2056484-2056573	-0.107	Other
PRKRIP1_102397620-102397698	-0.231210526315789	Other
PROSER1_39012691-39014476	-0.239089285714286	Other
PROSER3_35759789-35759991	-0.3532	Other
PRPF40A_152679056-152679109	-0.297465517241379	Other
PRPF40B_49630545-49630625	-0.293448275862069	Other
PRR3_30561328-30561508	-0.334409090909091	Other
PRRT1_32150368-32150583	-0.580148148148148	Other
PRUNE1_151018467-151018669	-0.137772727272727	Other
PRUNE1_151018557-151018669	-0.562297297297297	Other
PRUNE1_151025515-151025673	-0.163857142857143	Other
PSMC5_63827674-63827923	-0.434965517241379	Other
PSMC5_63827829-63827923	-0.405888888888889	Other
PSMC5_63827851-63827923	-0.361565217391304	Other
PTEN_87952118-87952259	-0.147633333333333	Other
PTK2_140746760-140746860	-0.6778	Other
PTPN20_46943918-46944015	-0.166290322580645	Other
PTPN20_46987340-46987555	-0.3408	Other
PTPN2_12817156-12817265	-0.155	Other
PTPRS_5231310-5231615	-0.325666666666667	Other
PUF60_143827385-143827536	-0.490416666666667	Other
PUM1_30941922-30942123	-0.126363636363636	Other
PUM2_20278583-20278819	-0.237767441860465	Other
PUM2_20326261-20326385	-0.123571428571429	Other
PUS1_131932722-131932833	-0.286523809523809	Other
PYM1_55914276-55914366	-0.401878787878788	Other
PYM1_55927076-55927267	-0.464055555555556	Other
QPCTL_45698782-45698900	-0.230666666666667	Other
QPCTL_45698801-45698900	-0.110619047619048	Other
RAB11FIP5_73079651-73081663	-0.1753125	Other
RAB28_13460699-13460828	-0.029	Other
RAB29_205774833-205775086	-0.303794117647059	Other
RAB37_74740768-74740878	-0.432461538461539	Other
RAB3IP_69801609-69801721	-0.96425	Other
RAB4B-EGLN2_40807138-40807274	-0.75775	Other
RAB5A_19970548-19970717	-0.2026	Other
RAB6A_73716251-73716362	-0.267	Other
RABL2A_113635051-113635130	-0.207225806451613	Other
RAD17_69384797-69384933	-0.161	Other
RAD51AP1_4556353-4556502	-0.958116666666667	Other
RAD51AP1_4556353-4556550	-0.927	Other
RAD54L2_51630705-51630931	-0.827338983050847	Other
RAI14_34803712-34803776	-0.17	Other
RALGAPA1_35548508-35548538	-0.65125	Other
RANBP3_5951393-5951596	-0.390166666666667	Other
RAPGEF4_172960760-172960813	-0.233114285714286	Other
RARG_53215646-53215794	-0.122538461538461	Other
RARG_53227362-53227687	-0.341068181818182	Other
RASSF7_563396-563478	-0.0553333333333333	Other
RBCK1_409830-410025	-0.04	Other
RBFOX2_35752613-35752655	-0.207206896551724	Other
RBFOX2_35756105-35756144	-0.201963636363636	Other
RBM15_110345539-110345649	-0.294225806451613	Other
RBM23_22908333-22908380	-0.214878048780488	Other
RBM23_22908333-22908399	-0.034	Other
RBM23_22909483-22909595	-0.169096774193548	Other
RBM25_73100301-73100362	-0.0175714285714286	Other
RBM33_155684933-155685052	-0.12825	Other
RBM5_50110379-50110463	-0.154416666666667	Other
RDH13_55059157-55059275	-0.204	Other
RECK_36056980-36057013	-0.180689655172414	Other
RECQL4_144513571-144513712	-0.25732	Other
RECQL4_144515764-144515890	-0.396196428571429	Other
RERGL_18089229-18089385	-0.0942380952380952	Other
RETREG3_42586765-42586891	-0.181674796747967	Other
RFFL_35021371-35021781	-0.18035	Other
RFFL_35026374-35026561	-0.180050847457627	Other
RFK_76392418-76392569	-0.211	Other
RFX2_6026163-6026237	-0.145962962962963	Other
RGL3_11399855-11399951	-0.267685714285714	Other
RGL3_11399855-11399969	-0.30604347826087	Other
RGS20_53939576-53939724	-0.165725	Other
RHBDD3_29260702-29260868	-0.151466666666667	Other
RHBDL1_677459-677559	-0.116	Other
RHEBL1_49066956-49067035	-0.339	Other
RHOU_228737673-228737731	-0.055375	Other
RILP_1646906-1646989	-0.1486	Other
RNF123_49691130-49691247	-0.23	Other
RNF14_141978303-141978830	-0.224176470588235	Other
RNF170_42865416-42865489	-0.210777777777778	Other
RNPC3_103526067-103526262	-0.209769230769231	Other
RO60_193070554-193070619	-0.212333333333333	Other
RPAIN_5425971-5426299	-0.0959473684210526	Other
RPAIN_5425971-5428211	-0.179266666666667	Other
RPAIN_5428071-5428211	-0.25292	Other
RPGR_38287094-38287245	-0.4227	Other
RPGR_38287094-38288041	-0.3495	Other
RPGR_38287861-38288041	-0.089	Other
RPL18A_17861293-17861307	-0.222111111111111	Other
RPP14_58310290-58310406	-0.420837209302326	Other
RPP14_58310309-58310406	-0.366929824561403	Other
RPS6KB2_67431368-67431515	-0.148659340659341	Other
RRNAD1_156734009-156734493	-0.24403125	Other
RSRC2_122520504-122520581	-0.078125	Other
RSU1_16816973-16817084	-0.0884615384615385	Other
RUBCN_197717977-197718130	-0.435978723404255	Other
RUNX1T1_92062546-92062709	-0.486526315789474	Other
RWDD3_95244211-95244698	-0.0726	Other
RWDD3_95244211-95244715	-0.147176470588235	Other
RYK_134175930-134176039	-0.892444444444444	Other
RYR1_38478435-38478600	-0.919630434782609	Other
S100A13_153630450-153630656	-0.1826	Other
SALL2_21522833-21524931	-0.183166666666667	Other
SAP30L_154451091-154451213	-0.1671875	Other
SAT2_7627363-7627414	-0.109103448275862	Other
SCAPER_76753808-76753948	-0.138796610169491	Other
SCUBE2_9053099-9053215	-0.5105	Other
SDCCAG8_243304713-243304777	-0.499	Other
SDCCAG8_243316755-243316893	-0.4245	Other
SDCCAG8_243417968-243418076	-0.172583333333333	Other
SDHAF2_61437625-61437848	-0.1244	Other
SEC11A_84680713-84680832	-0.139846153846154	Other
SEC11A_84687625-84687774	-0.464178571428571	Other
SEC16A_136445052-136445111	-0.134961538461538	Other
SEC16A_136453428-136453510	-0.300666666666667	Other
SEC22C_42563765-42563980	-0.490533333333333	Other
SEC31A_82830937-82830975	-0.148692307692308	Other
SELENOF_86903281-86903448	-0.123507936507936	Other
SEMA3G_52441819-52441909	-0.134805555555556	Other
SEMA4F_74673457-74673576	-0.277973684210526	Other
SENP1_48089163-48089293	-0.231127272727273	Other
SENP1_48099062-48099154	-0.141857142857143	Other
SENP6_75702645-75703072	-0.109714285714286	Other
SEPSECS_25159510-25159764	-0.167095238095238	Other
SEPSECS_25159628-25159764	-0.183619047619048	Other
SETD9_56911169-56911502	-0.229035714285714	Other
SETD9_56911169-56911536	-0.321269230769231	Other
SETMAR_4312898-4313229	-0.0815479452054794	Other
SF1_64765951-64766155	-0.23416	Other
SFI1_31580272-31580364	-0.161416666666667	Other
SGK3_66840211-66840247	-0.435083333333333	Other
SH2D4A_19357203-19357283	-0.470310344827586	Other
SH3BGR_39499823-39499915	-0.120086956521739	Other
SH3BP5-AS1_15258109-15258183	-0.224428571428571	Other
SH3GL3_83490752-83490902	-0.138555555555556	Other
SH3GL3_83588662-83588771	-0.124351351351351	Other
SH3GLB1_86715724-86715865	-0.14897619047619	Other
SH3GLB2_129021091-129021219	-0.104	Other
SHANK3_50720184-50722437	-0.0950454545454545	Other
SHARPIN_144099081-144099205	-0.177466666666667	Other
