splice_id	gene	histology
AKT2:40265259-40265351_40256925-40257054_40285180-40285342	AKT2	CPG
MCRIP1:81826380-81826515_81824498-81824554_81833237-81833256	MCRIP1	CPG
LDLRAD3:36001086-36001186_35944098-35944144_36036102-36036249	LDLRAD3	CPG
LUZP1:23109585-23109650_23109021-23109127_23168765-23168845	LUZP1	CPG
ZFYVE19:40812699-40812902_40810648-40810757_40813337-40813417	ZFYVE19	CPG
SIPA1L1:71413948-71414014_71400793-71400918_71512742-71512845	SIPA1L1	CPG
SNHG17:38425935-38426052_38421005-38422241_38426418-38426503	SNHG17	CPG
GABARAPL1:10214669-10214779_10213835-10214187_10218062-10218141	GABARAPL1	CPG
GPBP1:57221376-57221396_57214073-57214193_57230845-57230969	GPBP1	CPG
ING4:6655638-6655913_6653229-6653396_6656726-6656798	ING4	CPG
PSME3IP1:57174620-57174688_57173727-57173869_57185820-57186022	PSME3IP1	CPG
PPRC1:102146672-102147392_102144249-102144307_102148371-102148521	PPRC1	CPG
FGFR3:1802914-1803064_1801834-1802025_1803691-1803836	FGFR3	CPG
C16orf46:81063746-81063993_81060979-81062138_81077135-81077213	C16orf46	CPG
PSME3IP1:57174620-57174688_57173727-57173869_57185824-57186040	PSME3IP1	CPG
CBWD1:151305-151427_146101-146158_152033-152078	CBWD1	CPG
EPS8:15713266-15713325_15682892-15682972_15789160-15789383	EPS8	CPG
FAM193B:177547168-177547228_177538904-177539147_177553167-177553266	FAM193B	CPG
VGLL4:11671262-11671394_11601832-11602022_11702970-11703047	VGLL4	CPG
ENC1:74637494-74637618_74636336-74636498_74640306-74641424	ENC1	CPG
ENC1:74637494-74640125_74634683-74636498_74640306-74640582	ENC1	CPG
MTMR14:9697711-9697866_9688943-9689082_9701789-9702216	MTMR14	CPG
CFI:109757936-109757959_109757762-109757783_109760269-109760380	CFI	CPG
CREM:35188200-35188388_35148367-35148491_35206894-35207006	CREM	CPG
DNASE1:3655849-3655937_3655372-3655520_3656101-3656185	DNASE1	CPG
RREB1:7240438-7240602_7228996-7231907_7246423-7247221	RREB1	CPG
MAPK9:180286975-180287067_180280439-180280608_180291847-180292053	MAPK9	CPG
CDK10:89689252-89689324_89686688-89686797_89690552-89690557	CDK10	CPG
AP1S2:15833444-15833524_15830231-15831568_15845378-15845516	AP1S2	CPG
GOLGA2P10:82477203-82477298_82477032-82477123_82477393-82477582	GOLGA2P10	CPG
ZNF211:57633713-57633905_57633215-57633436_57634022-57634061	ZNF211	CPG
ZNF76:35293751-35293915_35292880-35293044_35294455-35294552	ZNF76	CPG
RGL2:33297214-33297343_33297031-33297115_33298454-33298810	RGL2	CPG
PPARA:46188723-46188822_46176752-46176836_46198341-46198591	PPARA	CPG
FAT3:92889856-92889891_92886864-92887113_92890490-92890626	FAT3	CPG
TCF7L2:113160619-113160691_113159919-113159992_113165554-113165972	TCF7L2	CPG
RPL23AP82:50783980-50784072_50783765-50783864_50785172-50785293	RPL23AP82	CPG
TCF7L2:113160619-113160691_113158666-113158717_113165554-113165972	TCF7L2	CPG
BAIAP2:81110914-81110955_81108474-81108509_81115769-81116225	BAIAP2	CPG
DLG1:197161640-197161738_197149742-197149796_197194424-197194589	DLG1	CPG
B3GALNT1:161103113-161103205_161101138-161101233_161103426-161103517	B3GALNT1	CPG
SLC44A3-AS1:94742269-94742414_94732257-94732437_94819955-94820096	AS1	CPG
ADAM22:88184292-88184402_88181957-88182024_88186614-88186701	ADAM22	CPG
ZNHIT3:36486935-36486966_36486680-36486785_36492812-36492899	ZNHIT3	CPG
DUSP22:335114-335163_311879-311962_345853-345912	DUSP22	CPG
ATG12:115840818-115840934_115837627-115837764_115841389-115841544	ATG12	CPG
TP53INP1:94932070-94932107_94925971-94930728_94939859-94940220	TP53INP1	CPG
MIR100HG:122032258-122032310_122028324-122028845_122033313-122033462	MIR100HG	CPG
PAK4:39168230-39168302_39125833-39125919_39169531-39169757	PAK4	CPG
ANXA11:80176107-80176155_80172806-80172869_80205342-80205537	ANXA11	CPG
KAT7:49809119-49809208_49805362-49805445_49811475-49811574	KAT7	CPG
CD151:834530-834745_832993-833026_836062-836153	CD151	CPG
CD151:834530-834803_832985-833026_836062-836153	CD151	CPG
ARFGAP2:47172710-47172751_47172280-47172333_47173425-47173482	ARFGAP2	CPG
PELI3:66468833-66468904_66468127-66468280_66471241-66471371	PELI3	CPG
CFDP1:75301757-75301905_75293907-75294042_75305023-75305438	CFDP1	CPG
NT5C3B:41835588-41835642_41835202-41835272_41835858-41836227	NT5C3B	CPG
RIMBP2:130424142-130424858_130422452-130422561_130428178-130428337	RIMBP2	CPG
RARG:53229842-53230053_53227634-53227687_53231168-53231232	RARG	CPG
RARG:53229911-53230053_53227557-53227687_53231168-53231232	RARG	CPG
RARG:53229911-53230074_53227607-53227687_53231168-53231235	RARG	CPG
CAPN7:15210802-15210922_15206151-15206597_15212103-15212212	CAPN7	CPG
FANCC:95186501-95186645_95172036-95172147_95240648-95240743	FANCC	CPG
TLE4:79649820-79649858_79627373-79627448_79652589-79652798	TLE4	CPG
FANCC:95186501-95186595_95172036-95172147_95240648-95240743	FANCC	CPG
CFL2:34713674-34713904_34713253-34713561_34714537-34714561	CFL2	CPG
WDFY3:84844456-84844509_84841191-84841263_84849901-84850015	WDFY3	CPG
MAP4K3-DT:39474527-39474627_39454296-39454365_39516413-39516541	DT	CPG
GCOM1:57646137-57646669_57639439-57639545_57661449-57661533	GCOM1	CPG
ABCA8:68949312-68949472_68941938-68942039_68955218-68955351	ABCA8	CPG
TFPI:187529364-187529485_187503647-187503770_187554199-187554349	TFPI	CPG
SLC25A29:100305660-100305776_100298841-100298885_100306198-100306533	SLC25A29	CPG
ATP7A:77922999-77923188_77910738-77910835_77971620-77971761	ATP7A	CPG
TAMM41:11810776-11810897_11809516-11809682_11817191-11817337	TAMM41	CPG
AMN1:31709092-31709167_31701998-31702007_31709292-31709425	AMN1	CPG
ZC3H4:47110895-47110956_47094388-47094608_47112423-47112589	ZC3H4	CPG
ARPC1B:99377338-99377439_99374729-99374781_99385701-99385778	ARPC1B	CPG
HLCS:36947333-36948287_36938831-36938994_36962035-36962170	HLCS	CPG
NBEAL1:203097547-203097633_203084462-203084569_203099628-203099712	NBEAL1	CPG
YTHDF3:63172653-63172798_63169386-63169411_63175330-63175416	YTHDF3	CPG
MIATNB:26693681-26693836_26672766-26672987_26717252-26717459	MIATNB	CPG
UPF3B:119840646-119840684_119838366-119838527_119841075-119841258	UPF3B	CPG
KLHL7:23117834-23117964_23105757-23106146_23123776-23123879	KLHL7	CPG
XPO6:28208987-28209122_28180940-28181031_28211365-28211550	XPO6	CPG
TMUB2:44187617-44187743_44187048-44187109_44189021-44189588	TMUB2	CPG
TMUB2:44187676-44187743_44186969-44187109_44189021-44189588	TMUB2	CPG
DNAJC7:41987595-41987694_41983562-41983636_41987818-41987910	DNAJC7	CPG
ENPP2:119595847-119596002_119593751-119593860_119600677-119600750	ENPP2	CPG
STON2:81306632-81306750_81278475-81278739_81324016-81324187	STON2	CPG
ENSG00000284428:23272619-23272719_23269762-23270292_23274075-23274196	ENSG00000284428	CPG
ATPAF2:18021422-18021663_18021122-18021238_18021744-18021857	ATPAF2	CPG
EPB41:29096155-29096604_29064981-29065158_29097806-29097904	EPB41	CPG
UPF3B:119840594-119840684_119838265-119838527_119841075-119841258	UPF3B	CPG
CRAT:129108763-129108903_129107813-129108077_129110482-129110672	CRAT	CPG
LIMCH1:41670718-41670792_41666560-41666666_41671553-41671594	LIMCH1	CPG
LRPPRC:43890223-43890362_43889733-43889876_43894544-43894629	LRPPRC	CPG
HPCAL1:10424525-10424613_10422982-10423088_10426723-10427000	HPCAL1	CPG
PAK1:77325328-77325376_77322947-77323360_77332729-77332867	PAK1	CPG
KIFC3:57790930-57791066_57772222-57772288_57794998-57795141	KIFC3	CPG
ANO6:45270462-45270524_45216084-45216391_45302013-45302093	ANO6	CPG
DIABLO:122209773-122209858_122207793-122208577_122216487-122216584	DIABLO	CPG
LCMT1:25125964-25126126_25111730-25111996_25128474-25128566	LCMT1	CPG
FXR2:7592071-7592157_7591441-7591925_7592253-7592357	FXR2	CPG
GKAP1:83792951-83793017_83788600-83788678_83799184-83799328	GKAP1	CPG
NDUFA10:240000183-240000387_239990073-239990182_240005209-240005295	NDUFA10	CPG
DENND2B:8831556-8831688_8811246-8811335_8839309-8839350	DENND2B	CPG
AFMID:78204656-78204741_78202702-78202751_78204827-78204852	AFMID	CPG
MPPED2:30504736-30504833_30495295-30495521_30535993-30536175	MPPED2	CPG
NDUFA6-DT:42092119-42092232_42091296-42091600_42124046-42124130	DT	CPG
PCBP1-AS1:70055714-70055910_70051016-70051305_70085546-70085575	AS1	CPG
SERPINA1:94388819-94389010_94388559-94388660_94390456-94390676	SERPINA1	CPG
SH3BP2:2823395-2823569_2822934-2823037_2824612-2824730	SH3BP2	CPG
XPO6:28208987-28209055_28180940-28181031_28211365-28211920	XPO6	CPG
EPB41L2:130880144-130880206_130865535-130865634_130885095-130885268	EPB41L2	CPG
ATP11A:112880546-112880649_112875775-112875941_112881875-112882188	ATP11A	CPG
PALM:740352-740483_736018-736078_746284-748326	PALM	CPG
ATP11A:112880546-112880649_112875775-112875941_112881815-112887168	ATP11A	CPG
ARID1B:156871614-156871652_156829226-156829421_156901375-156901525	ARID1B	CPG
ZNF528:52414204-52414368_52406514-52406643_52415123-52418403	ZNF528	CPG
CEP63:134559150-134559305_134551925-134552012_134561376-134561539	CEP63	CPG
ZBTB38:141396259-141396503_141386871-141386937_141403926-141404031	ZBTB38	CPG
LEF1:108063623-108063657_108048596-108048751_108064335-108064384	LEF1	CPG
GLIPR1:75487739-75487809_75481833-75482079_75490405-75490518	GLIPR1	CPG
ADIPOR2:1702886-1702982_1691162-1691213_1754257-1754514	ADIPOR2	CPG
CARS2:110697918-110697967_110687946-110688018_110701437-110701555	CARS2	CPG
LCORL:17960265-17960311_17909093-17909345_17961902-17962032	LCORL	CPG
TBRG1:124626693-124626751_124625670-124625903_124626903-124626935	TBRG1	CPG
PTGS1:122371613-122371834_122371185-122371272_122377898-122378015	PTGS1	CPG
FAM86DP:75429136-75429237_75426449-75426599_75430831-75430914	FAM86DP	CPG
TMEM119:108594164-108594545_108592251-108592397_108597969-108598008	TMEM119	CPG
LAT2:74214822-74214940_74210005-74210088_74215946-74216069	LAT2	CPG
MAP3K3:63634709-63634801_63632680-63632802_63646033-63646074	MAP3K3	CPG
ACAT1:108127886-108127979_108121566-108121678_108131906-108131954	ACAT1	CPG
MTSS1:124557681-124557875_124556231-124556405_124562781-124562992	MTSS1	CPG
CREM:35148368-35148491_35126840-35127193_35206894-35206952	CREM	CPG
METTL23:76729690-76729794_76726838-76727178_76732977-76733215	METTL23	CPG
ZBTB20:114710268-114710313_114693527-114693575_114801100-114801174	ZBTB20	CPG
ZNF121:9567648-9567705_9560352-9567109_9568094-9568175	ZNF121	CPG
TMUB2:44187676-44187743_44187233-44187431_44189021-44189588	TMUB2	CPG
SMAD5:136152675-136152758_136132846-136132962_136153591-136153729	SMAD5	CPG
GABPB1:50346372-50346395_50309690-50309798_50354984-50355202	GABPB1	CPG
EAF2:121854687-121854823_121844452-121844547_121857010-121857156	EAF2	CPG
NWD1:16738226-16738269_16736633-16736750_16744420-16744718	NWD1	CPG
ANKEF1:10035579-10035642_10034986-10035333_10038257-10038647	ANKEF1	CPG
BNC2:16435038-16435099_16418542-16419649_16435554-16436372	BNC2	CPG
FRMD6:51491411-51491534_51489099-51489420_51570347-51570410	FRMD6	CPG
PNPLA8:108521476-108521521_108514435-108515574_108526028-108526135	PNPLA8	CPG
IMMP2L:111532518-111532585_111521312-111521449_111561850-111561923	IMMP2L	CPG
GOLIM4:168040786-168040869_168036835-168036994_168041391-168041474	GOLIM4	CPG
NSL1:212766189-212766273_212739533-212739601_212782371-212782426	NSL1	CPG
STON2:81306632-81306750_81278475-81278739_81370987-81371185	STON2	CPG
SMOX:4186743-4186832_4183493-4183654_4187269-4187746	SMOX	CPG
NTAN1:15047855-15047920_15047215-15047550_15055890-15055917	NTAN1	CPG
THOC5:29531078-29531110_29529161-29529239_29531830-29531963	THOC5	CPG
DENND5A:9140189-9140248_9138848-9139854_9141939-9142108	DENND5A	CPG
EHMT2:31893362-31893662_31892825-31892910_31896262-31896504	EHMT2	CPG
MGRN1:4680032-4680097_4677462-4677572_4681549-4681580	MGRN1	CPG
RNF111:59004002-59004174_58987676-58988068_59030803-59031138	RNF111	CPG
TNS1:217901710-217901823_217900462-217900512_217906334-217906385	TNS1	CPG
TCTN1:110634396-110634463_110632471-110632559_110634669-110634779	TCTN1	CPG
ZNF484:92862140-92862165_92856191-92856318_92875014-92875059	ZNF484	CPG
FBH1:5895056-5895187_5890279-5890346_5903019-5903175	FBH1	CPG
CSNK1E:38295387-38295447_38294341-38294534_38298785-38298934	CSNK1E	CPG
EHBP1L1:65583592-65583765_65581898-65581965_65584240-65584398	EHBP1L1	CPG
NFYC:40766918-40766974_40766595-40766703_40769355-40769415	NFYC	CPG
PHLDB1:118644647-118644691_118644071-118644174_118645355-118645650	PHLDB1	CPG
AZIN2:33101833-33101902_33098066-33098179_33117901-33118116	AZIN2	CPG
AOAH:36514472-36514590_36513001-36513380_36522038-36522115	AOAH	CPG
GGT1:24609965-24610033_24607953-24608023_24610357-24610531	GGT1	CPG
MAPK7:19380484-19380501_19379781-19379947_19380607-19380623	MAPK7	CPG
TRIM16:15651091-15651946_15642720-15642816_15677175-15677280	TRIM16	CPG
DGKZ:46366244-46366984_46347587-46347820_46367290-46367399	DGKZ	CPG
RGL2:33297214-33297343_33297031-33297115_33297930-33297993	RGL2	CPG
PDGFA:500431-500499_498308-498574_501115-501242	PDGFA	CPG
NFIB:14116181-14116346_14102421-14102510_14120439-14120624	NFIB	CPG
CD44:35208105-35208206_35189834-35190065_35214851-35214914	CD44	CPG
FMN1:33064957-33065074_33008013-33008075_33153047-33155045	FMN1	CPG
TTN-AS1:178535732-178535828_178523212-178523636_178597595-178597681	AS1	CPG
MUC4:195754213-195754372_195753050-195753230_195757146-195757328	MUC4	CPG
ZNF814:57876916-57877042_57858814-57858983_57888766-57888780	ZNF814	CPG
SPATA18:52069821-52069916_52062219-52062332_52071916-52072013	SPATA18	CPG
PHKA2:18900670-18900699_18897162-18897333_18901484-18901603	PHKA2	CPG
KRIT1:92245427-92245595_92244901-92245171_92245789-92245920	KRIT1	CPG
HS3ST2:22854664-22854781_22814496-22815095_22914943-22916319	HS3ST2	CPG
MAPK10:86370714-86370867_86354529-86354644_86453029-86453103	MAPK10	CPG
CRAT:129108763-129108903_129107813-129108077_129109178-129109277	CRAT	CPG
WDFY3:84879406-84879494_84860563-84860622_84896910-84897010	WDFY3	CPG
KANK2:11196050-11196227_11195555-11195820_11197706-11197791	KANK2	CPG
F8:155022410-155022496_154999478-154999600_155026779-155026868	F8	CPG
CBY1:38656956-38657143_38656639-38656750_38665545-38665685	CBY1	CPG
FAM13A:88737472-88737555_88731832-88732198_88739029-88739125	FAM13A	CPG
TXNL4A:79976718-79976787_79973524-79973856_79977597-79977701	TXNL4A	CPG
NPEPPS:47619278-47619495_47619008-47619164_47619736-47619784	NPEPPS	CPG
MTHFSD:86548035-86548111_86546558-86546649_86548463-86548577	MTHFSD	CPG
MRPL55:228108955-228109021_228108234-228108318_228109148-228109299	MRPL55	CPG
C10orf143:130104083-130104230_130079736-130079901_130110703-130110802	C10orf143	CPG
IFRD1:112470899-112471033_112467980-112468115_112472218-112472347	IFRD1	CPG
NAB1:190655977-190656153_190649845-190649982_190659157-190659362	NAB1	CPG
GGT1:24609962-24610033_24607953-24608023_24610357-24610531	GGT1	CPG
RIMS2:103652205-103652237_103500735-103501062_103697085-103697296	RIMS2	CPG
NRG1:32742008-32742075_32727948-32728078_32742674-32743224	NRG1	CPG
ADAM22:88184292-88184402_88181957-88182024_88193115-88193239	ADAM22	CPG
LDLRAD4:13278577-13278633_13278104-13278188_13387340-13387762	LDLRAD4	CPG
NPEPPS:47619278-47619372_47619008-47619164_47619736-47619784	NPEPPS	CPG
FAM110B:58043184-58043299_58031605-58031703_58075534-58075623	FAM110B	CPG
CASC15:21758393-21758534_21742916-21743042_21783631-21783708	CASC15	CPG
SORBS1:95414494-95414862_95410632-95410777_95421960-95422073	SORBS1	CPG
USO1:75795336-75795356_75793689-75793901_75799621-75799732	USO1	CPG
HERC3:88597950-88598087_88595556-88595614_88605794-88606049	HERC3	CPG
HERC3:88597969-88598087_88595556-88595614_88605794-88606049	HERC3	CPG
ERCC6L2:95967459-95967625_95966561-95966714_95970575-95970656	ERCC6L2	CPG
CRLS1:6026171-6026238_6015360-6015490_6031284-6031370	CRLS1	CPG
PRKAA1:40774928-40774972_40771718-40771863_40775409-40775503	PRKAA1	CPG
COA1:43656033-43656153_43648599-43648652_43729428-43729505	COA1	CPG
CREM:35201451-35201486_35195864-35196142_35206894-35207051	CREM	CPG
PLEKHH3:42674741-42674875_42674353-42674409_42676401-42676992	PLEKHH3	CPG
CREM:35201451-35201486_35188199-35188388_35206894-35207051	CREM	CPG
ST6GAL1:186996548-186996673_186963784-186963926_187038741-187038873	ST6GAL1	CPG
PPP1R12B:202501859-202502005_202496818-202496822_202558876-202558893	PPP1R12B	CPG
FKBP1B:24054104-24054192_24053901-24053949_24060813-24060926	FKBP1B	CPG
TANGO2:20053360-20053551_20052464-20052584_20055942-20056013	TANGO2	CPG
MTRF1:41262411-41262481_41260492-41260915_41263484-41263538	MTRF1	CPG
KIF13B:29075281-29075343_29071619-29072316_29092744-29092878	KIF13B	CPG
LMO7:75855260-75855368_75853091-75853388_75856505-75856608	LMO7	CPG
POLM:44074131-44074233_44073782-44074025_44074397-44074530	POLM	CPG
PPP1R13L:45404999-45405081_45398263-45398339_45406291-45406327	PPP1R13L	CPG
PML:74032572-74032715_74024856-74024927_74033155-74033414	PML	CPG
CCDC91:28226140-28226199_28225794-28225861_28255580-28255662	CCDC91	CPG
PMS2P4:67296937-67297049_67295448-67295801_67297216-67297303	PMS2P4	CPG
CCDC91:28255581-28255662_28190445-28190641_28257201-28257245	CCDC91	CPG
WNT10B:48967946-48968319_48965339-48966553_48970088-48970351	WNT10B	CPG
MEGF6:3499138-3499266_3498370-3498499_3499587-3499716	MEGF6	CPG
SUSD4:223363847-223363938_223363277-223363460_223364056-223364222	SUSD4	CPG
ODAM:70200102-70200149_70198578-70198626_70200496-70200601	ODAM	CPG
TNRC18:5361594-5361722_5359397-5359569_5361896-5362033	TNRC18	CPG
TBC1D5:17428450-17428519_17406417-17406526_17508473-17508605	TBC1D5	CPG
IGHG3:105770105-105770149_105769656-105769986_105770292-105770337	IGHG3	CPG
TIRAP:126289665-126289817_126283117-126283153_126290461-126290585	TIRAP	CPG
DIP2C:311537-311566_310030-310092_327005-327176	DIP2C	CPG
CASP8:201272898-201272942_201272637-201272776_201274888-201274953	CASP8	CPG
CALCRL:187436598-187436656_187431296-187431364_187448038-187448252	CALCRL	CPG
SDR42E1:82007641-82007868_82000790-82000884_82011386-82011465	SDR42E1	CPG
POLM:44074131-44074220_44073782-44074025_44074397-44074530	POLM	CPG
GJB6:20231382-20231492_20229579-20229749_20232193-20232340	GJB6	CPG
GJB6:20231382-20231505_20229579-20229749_20232193-20232313	GJB6	CPG
WDR86:151385088-151385287_151381877-151381981_151395775-151396196	WDR86	CPG
RAPGEF5:22191529-22191642_22167069-22167148_22193366-22193744	RAPGEF5	CPG
GJB6:20230698-20230807_20229579-20229749_20232193-20232319	GJB6	CPG
CCDC91:28198943-28199056_28190465-28190641_28225794-28225861	CCDC91	CPG
DTX2:76497337-76497477_76492152-76492253_76500440-76500520	DTX2	CPG
DTX2:76463445-76463709_76461696-76461836_76480420-76480584	DTX2	CPG
PLEC:143922504-143925884_143915152-143922395_143926783-143926882	PLEC	CPG
NR4A1:52052496-52052645_52043838-52043911_52054326-52054673	NR4A1	CPG
MYO6:75894814-75894840_75892529-75892690_75895230-75895260	MYO6	CPG
ENSG00000283196:89580558-89580635_89542841-89543836_89581005-89581140	ENSG00000283196	EPN
SEC24B:109449417-109449509_109433771-109434002_109462900-109463644	SEC24B	EPN
ZNF442:12352988-12353114_12351790-12352070_12365532-12365661	ZNF442	EPN
CAMK1:9766125-9766213_9765758-9765890_9767666-9767781	CAMK1	EPN
ENSG00000257524:127897956-127898010_127896241-127896332_127899502-127899581	ENSG00000257524	EPN
HHLA3:70366146-70366328_70354854-70355107_70366443-70366537	HHLA3	EPN
CAPN10:240595934-240596152_240595023-240595304_240596318-240596521	CAPN10	EPN
MOB1B:70950700-70950811_70902377-70902550_70958873-70959040	MOB1B	EPN
FAM13B:137956477-137956542_137954165-137954376_137959615-137959763	FAM13B	EPN
USP21:161160329-161160506_161159520-161159678_161160619-161160992	USP21	EPN
SLC10A7:146256826-146256936_146256490-146256520_146258691-146258837	SLC10A7	EPN
TTLL3:9833104-9833273_9828959-9829395_9834680-9835096	TTLL3	EPN
STARD3NL:38179090-38179145_38178350-38178420_38207446-38207729	STARD3NL	EPN
GUSB:65974919-65975071_65974525-65974704_65976014-65976202	GUSB	EPN
PPP4R3A:91466261-91466416_91465249-91465419_91470836-91470995	PPP4R3A	EPN
NUP50:45166309-45166430_45163986-45164296_45168167-45168246	NUP50	EPN
TKT:53237797-53237921_53234982-53235174_53240250-53240348	TKT	EPN
E2F6:11455342-11455474_11453581-11453798_11457178-11457233	E2F6	EPN
CCHCR1:31157385-31157500_31157022-31157089_31158166-31158189	CCHCR1	EPN
KDM5B:202766397-202766504_202764048-202764145_202766925-202767060	KDM5B	EPN
GOLGA2:128267194-128267259_128266286-128266325_128267457-128267517	GOLGA2	EPN
LRRC23:6905845-6905954_6905584-6905759_6906408-6906455	LRRC23	EPN
SHC1:154973293-154973508_154970031-154970199_154974247-154974395	SHC1	EPN
CHFR:132862333-132862425_132861466-132861634_132869618-132869834	CHFR	EPN
MAX:65101546-65101572_65093497-65093815_65102303-65102339	MAX	EPN
TTLL5:75757831-75757869_75752892-75752955_75764614-75764772	TTLL5	EPN
ZNF559:9337796-9337865_9324694-9324780_9338493-9338582	ZNF559	EPN
VPS8:184893234-184893412_184886109-184886156_184894702-184894925	VPS8	EPN
MLIP:54149056-54149127_54124472-54124865_54169527-54169572	MLIP	EPN
UBE2W:73870269-73870301_73830380-73830472_73878807-73878862	UBE2W	EPN
DTNBP1:15660383-15660521_15652086-15652140_15662813-15662920	DTNBP1	EPN
SMAD4:51077307-51077419_51076637-51076776_51078255-51079470	SMAD4	EPN
NTRK2:84669680-84669965_84669301-84669423_84670376-84670960	NTRK2	EPN
LINC00963:129502397-129502519_129493418-129493595_129503322-129503622	LINC00963	EPN
BLOC1S6:45592135-45592276_45587354-45587525_45603099-45603187	BLOC1S6	EPN
ZNF594-DT:5209750-5209895_5192026-5192163_5214049-5214209	DT	EPN
ZNF713:55918042-55918297_55912634-55912723_55923161-55923288	ZNF713	EPN
ECT2:172818548-172818814_172816690-172816837_172820147-172820311	ECT2	EPN
CCDC61:45996245-45996401_45995470-45995504_46003007-46003166	CCDC61	EPN
PROM1:15979881-15979904_15971042-15971082_15980421-15980537	PROM1	EPN
NBPF9:149090205-149090428_149082276-149082430_149090752-149090894	NBPF9	EPN
ANXA2:60396280-60396427_60386027-60386086_60397942-60397986	ANXA2	EPN
ASCC2:29827477-29827600_29825621-29825780_29832244-29832342	ASCC2	EPN
ZNF542P:56374686-56374757_56373530-56373623_56376866-56377366	ZNF542P	EPN
SREK1IP1:64765045-64765121_64754314-64754362_64768504-64768627	SREK1IP1	EPN
GAPVD1:125295458-125295574_125261910-125261959_125298889-125299106	GAPVD1	EPN
ADCY3:24820384-24820451_24819368-24820114_24820723-24820796	ADCY3	EPN
DYRK1A:37430269-37430400_37420298-37420384_37472683-37472829	DYRK1A	EPN
ZNF502:44714591-44714688_44712659-44712740_44720202-44720316	ZNF502	EPN
SEC16A:136478709-136478830_136474048-136477684_136482937-136483040	SEC16A	EPN
PGAP1:196922103-196922186_196919996-196920150_196926469-196926655	PGAP1	EPN
CWC25:38810276-38810400_38809701-38809765_38810467-38810595	CWC25	EPN
MRM2:2238015-2238937_2234294-2235564_2239417-2239707	MRM2	EPN
SCRIB:143793257-143793340_143792975-143793083_143793899-143793962	SCRIB	EPN
NDRG2:21024030-21024139_21023240-21023321_21025028-21025061	NDRG2	EPN
MYL6:56159498-56159622_56158683-56158711_56159974-56160148	MYL6	EPN
CTBP2:125133512-125133612_125038996-125039155_125160318-125160499	CTBP2	EPN
ZNF433:12034828-12034874_12018165-12018292_12035536-12035669	ZNF433	EPN
FAM86EP:3951139-3951219_3947498-3948220_3953110-3953165	FAM86EP	EPN
GSN:121282439-121282550_121281469-121281562_121300055-121300126	GSN	EPN
GSN:121283319-121283392_121281471-121281562_121300055-121300126	GSN	EPN
SMARCA4:11039458-11039553_11034913-11035132_11041297-11041560	SMARCA4	EPN
DISP1:222827428-222827601_222823855-222823945_222835118-222835215	DISP1	EPN
ATG13:46618325-46618375_46617526-46617890_46630044-46630100	ATG13	EPN
SGCE:94644606-94644667_94639340-94639448_94655989-94656009	SGCE	EPN
SACM1L:45690348-45690387_45689240-45689497_45703437-45703535	SACM1L	EPN
ZNF23:71456072-71456121_71454041-71454168_71456763-71456828	ZNF23	EPN
INTS6L:135570436-135570546_135569336-135569431_135572814-135573033	INTS6L	EPN
ICA1L:202870530-202870656_202828847-202829016_202871618-202871642	ICA1L	EPN
PXYLP1:141234216-141234318_141231860-141231911_141260122-141260254	PXYLP1	EPN
DOCK9:98825872-98825975_98824397-98824504_98826829-98826887	DOCK9	EPN
IQCE:2568954-2568999_2559051-2559217_2571525-2571654	IQCE	EPN
TMEM11:21210936-21211227_21197953-21198840_21214090-21214161	TMEM11	EPN
TMEM11:21211067-21211227_21198255-21198840_21214090-21214163	TMEM11	EPN
PEAK1:77283883-77284030_77252366-77252526_77284957-77285055	PEAK1	EPN
MPP1:154799745-154799893_154792141-154792285_154805271-154805527	MPP1	EPN
HS6ST2:132708462-132708494_132626014-132629093_132956807-132957326	HS6ST2	EPN
PHF8:53993601-53993903_53992735-53992839_53995692-53995782	PHF8	EPN
MAGIX:49164863-49165090_49164706-49164789_49165189-49165361	MAGIX	EPN
MAGIX:49164908-49165090_49163931-49164789_49165189-49165361	MAGIX	EPN
TRAPPC2:13734044-13734185_13719870-13719982_13734524-13734620	TRAPPC2	EPN
KCTD17:37061539-37061629_37059312-37059438_37062524-37063374	KCTD17	EPN
ENTPD6:25206522-25206590_25195700-25195867_25207075-25207397	ENTPD6	EPN
CSNK2A1:527933-528049_505117-505229_543671-543712	CSNK2A1	EPN
GEMIN7:45079907-45080029_45079259-45079377_45090106-45090537	GEMIN7	EPN
PAM:103025131-103025334_103019789-103019843_103028181-103028238	PAM	EPN
PAM:103025134-103025334_103019789-103019843_103028181-103028238	PAM	EPN
PAM:103025134-103025334_103019789-103019843_103028184-103028238	PAM	EPN
ZMIZ2:44760151-44760228_44759280-44759460_44760424-44760593	ZMIZ2	EPN
BCS1L:218660037-218660166_218659713-218659743_218660938-218661307	BCS1L	EPN
TSEN15:184072157-184072194_184054727-184054863_184072826-184074212	TSEN15	EPN
TSEN15:184072157-184072310_184054727-184054863_184072826-184074206	TSEN15	EPN
GNPDA1:142012288-142012339_142011911-142012041_142012994-142013030	GNPDA1	EPN
TMCC1:129857250-129857405_129832773-129832826_129880308-129880559	TMCC1	EPN
ZNHIT1:101218319-101221796_101218180-101218217_101222603-101222774	ZNHIT1	EPN
RUBCN:197691074-197691148_197684156-197684217_197693714-197693816	RUBCN	EPN
AGAP1:235930765-235930923_235908737-235908906_235968461-235968623	AGAP1	EPN
TAF6:100118518-100118649_100114053-100114268_100118879-100119354	TAF6	EPN
